milepost,peak_loco_kN,peak_air_kN,total_peak_kN
247.57500000001608,1189.5439314325115,908.1515660352364,2097.695497467748
247.6250000000161,1245.089557083642,926.1259457019278,2171.2155027855697
247.6750000000161,1298.5503781380805,957.2932766682302,2255.843654806311
247.7250000000161,1316.6419431496145,995.8831774415563,2312.525120591171
247.77500000001612,1303.872698981093,1026.7636203964603,2330.6363193775533
247.82500000001613,1279.4254076745374,1042.6181684528174,2322.0435761273548
247.87500000001614,1252.504063996979,1047.8373744978337,2300.341438494813
247.92500000001615,1224.1695672229696,1048.9390032143672,2273.1085704373368
247.97500000001617,1195.390261919708,1049.0880924487408,2244.478354368449
248.02500000001618,1166.167716594874,1049.1010295670853,2215.2687461619594
248.0750000000162,1130.88897058926,1049.1010295670853,2179.9900001563456
248.1250000000162,1081.4159455600582,1049.1010295670853,2130.5169751271433
248.1750000000162,1022.9147832953734,1049.1010295670853,2072.015812862459
248.22500000001622,982.8979745647279,1049.1010295670853,2031.9990041318133
248.27500000001623,980.3199015590616,1049.1010295670853,2029.420931126147
248.32500000001625,995.988361081308,1049.1010295670853,2045.0893906483934
248.37500000001626,1001.1750957562219,1049.1010295670853,2050.2761253233075
248.42500000001627,990.6222842375087,1049.1010295670853,2039.723313804594
248.47500000001628,973.1427161158996,1049.1010295670853,2022.2437456829848
248.5250000000163,954.9911055862827,1049.0683828338058,2004.0594884200887
248.5750000000163,938.0657728878991,1048.6921571288376,1986.7579300167367
248.6250000000163,922.3338815850302,1045.9122042889667,1968.246085873997
248.67500000001633,906.7684696338905,1032.7415720705446,1939.510041704435
248.72500000001634,890.2119309116147,992.732724050649,1882.9446549622637
248.77500000001635,872.3278108938663,914.8146198229075,1787.1424307167738
248.82500000001636,853.1048948017317,817.5939310681973,1670.698825869929
248.87500000001637,833.164680764875,740.3903665439947,1573.5550473088697
248.92500000001638,816.3424786926383,703.8070340202394,1520.1495127128778
248.9750000000164,807.5611299011188,701.0421990788219,1508.6033289799407
249.0250000000164,805.7360649991946,718.5299718196866,1524.2660368188813
249.07500000001642,804.1761324550774,743.4650722834564,1547.6412047385338
249.12500000001643,798.7288391827931,763.7001511309124,1562.4289903137055
249.17500000001644,791.236435762379,774.1059484079168,1565.3423841702956
249.22500000001645,786.2884860561048,777.5314639040573,1563.8199499601621
249.27500000001646,786.1177633620442,778.2544946115884,1564.3722579736327
249.32500000001647,787.6533986826568,778.3523461771808,1566.0057448598377
249.37500000001648,785.5340443900457,778.3608371811731,1563.8948815712188
249.4250000000165,777.9659161210981,778.3608371811731,1556.3267533022713
249.4750000000165,768.7485877956941,778.3608371811731,1547.109424976867
249.52500000001652,762.9488851636893,778.3608371811731,1541.3097223448624
249.57500000001653,761.4998836930355,778.3608371811731,1539.8607208742087
249.62500000001654,762.0681322869436,778.3608371811731,1540.4289694681167
249.67500000001655,761.8640931056381,778.3608371811731,1540.2249302868113
249.72500000001656,758.4748371180608,778.3608371811731,1536.835674299234
249.77500000001658,752.7418225931755,778.3608371811731,1531.1026597743485
249.8250000000166,748.3839441721567,778.3608371811731,1526.74478135333
249.8750000000166,746.0043550128214,778.3595466306257,1524.3639016434472
249.9250000000166,742.7671896412502,778.3319536290161,1521.0991432702663
249.97500000001662,738.2981194386765,778.0754669487693,1516.3735863874458
250.02500000001663,734.7221581283922,776.4716377957777,1511.19379592417
250.07500000001664,732.1906446779828,769.7582374530548,1501.9488821310376
250.12500000001666,730.79460704063,751.0886471943732,1481.8832542350033
250.17500000001667,732.9293204761404,716.8781653800602,1449.8074858562006
250.22500000001668,737.8949662060731,675.8783631558578,1413.7733293619308
250.2750000000167,740.7327186137127,643.9333776819681,1384.6660962956807
250.3250000000167,739.5825394892188,627.8236405884063,1367.406180077625
250.3750000000167,737.4446650459229,622.5819271873308,1360.0265922332537
250.42500000001672,736.6033646655927,621.4838707923255,1358.0872354579183
250.47500000001673,736.4215099818332,621.2957753081106,1357.717285289944
250.52500000001675,735.7883305521262,620.819646626804,1356.6079771789302
250.57500000001676,734.800705523735,617.3954976471731,1352.1962031709081
250.62500000001677,734.1260849237606,601.1728458722972,1335.298930796058
250.67500000001678,733.8559500397915,551.8927810601565,1285.7487310999481
250.7250000000168,733.3315376835915,455.9083212801691,1189.2398589637605
250.7750000000168,731.543719732652,336.0382372421944,1067.5819569748464
250.82500000001681,727.8608020653347,240.05377746220702,967.9145795275417
250.87500000001683,723.249374126868,190.77371265006622,914.0230867769342
250.92500000001684,719.7544144999298,174.55106087519036,894.3054753751202
250.97500000001685,718.061725398567,171.12691189555946,889.1886372941265
251.02500000001686,717.2479619577826,170.66350372355677,887.9114656813395
251.07500000001687,716.6425095274527,170.61737387187065,887.2598833993234
251.12500000001688,716.3127891323892,170.54081405915596,886.8536031915452
251.1750000000169,716.1763541199745,169.94053639937636,886.1168905193508
251.2250000000169,715.5268421871085,166.84112904795438,882.3679712350629
251.27500000001692,713.5359659518587,156.21565793570304,869.7516238875617
251.32500000001693,710.6073364040934,131.84349053992656,842.45082694402
251.37500000001694,708.995061511126,94.24534538598617,803.2404068971122
251.42500000001695,710.2399531336258,55.19610818693003,765.4360613205558
251.47500000001696,712.9820007987104,27.986569857165023,740.9685706558754
251.52500000001697,715.4796790672688,15.362742016467179,730.842421083736
251.57500000001698,717.7419763112115,11.600319274174065,729.3422955853855
251.625000000017,719.9418429282322,11.666331478149957,731.6081744063821
251.675000000017,721.7885566153901,15.583510416524994,737.3720670319151
251.72500000001702,724.6329837895814,27.874958791439056,752.5079425810205
251.77500000001703,730.4830913235132,52.49527076838969,782.9783620919029
251.82500000001704,737.4311650068929,86.38605510079181,823.8172201076848
251.87500000001705,741.1875228367634,123.07349915742128,864.2610219941846
251.92500000001706,741.7911898759966,160.5110608855299,902.3022507615265
251.97500000001708,743.4804657185389,196.10217210049962,939.5826378190385
252.0250000000171,748.3291403275374,222.6215937607748,970.9507340883122
252.0750000000171,754.3033480620411,238.6387063486796,992.9420544107206
252.1250000000171,759.5396164109225,256.92449957438237,1016.4641159853048
252.17500000001712,765.11703217832,302.9358032906979,1068.0528354690177
252.22500000001713,772.8900856510141,401.2813193182169,1174.171404969231
252.27500000001714,782.7523737612775,546.204634334747,1328.9570080960243
252.32500000001716,792.5075064446428,691.0848068245929,1483.5923132692355
252.37500000001717,801.2192228939463,788.9256969069273,1590.1449198008736
252.42500000001718,811.1109604452276,833.3787486527997,1644.4897090980273
252.4750000000172,822.957299876673,847.7466103449084,1670.7039102215813
252.5250000000172,834.1133439128048,855.2178887677371,1689.331232680542
252.5750000000172,842.8589770407217,870.2041441170422,1713.0631211577638
252.62500000001722,848.9467843715549,898.7503669941772,1747.6971513657322
252.67500000001723,852.3435673282801,934.3657445159885,1786.7093118442685
252.72500000001725,855.6408693276544,962.8843094167053,1818.5251787443597
252.77500000001726,862.2158594042579,977.5262288469753,1839.7420882512333
252.82500000001727,871.1429309685798,982.3462460514685,1853.4891770200484
252.87500000001728,878.5324722196086,983.3636171460098,1861.8960893656185
252.9250000000173,879.2726294664519,983.5013033512463,1862.773932817698
252.9750000000173,866.7094540021875,983.5132509793835,1850.222704981571
253.02500000001731,844.8435587794586,983.5132509793835,1828.3568097588422
253.07500000001733,837.1057888455549,983.5132509793835,1820.6190398249385
253.12500000001734,857.6600720121683,983.5132509793835,1841.1733229915517
253.17500000001735,882.9918866508028,983.5132509793835,1866.5051376301863
253.22500000001736,877.4362542732465,983.5132509793835,1860.94950525263
253.27500000001737,837.2599727720938,983.5132509793835,1820.7732237514774
253.32500000001738,801.219444404766,983.5132509793835,1784.7326953841496
253.3750000000174,812.7478336628504,983.5132509793835,1796.261084642234
253.4250000000174,866.0518456539756,983.5132509793835,1849.5650966333592
253.47500000001742,910.337673129227,983.5096611157765,1893.8473342450034
253.52500000001743,904.547666274832,983.4682910051816,1888.0159572800135
253.57500000001744,846.2686661688533,983.162604937178,1829.4312711060313
253.62500000001745,763.6709611755848,981.7143505933533,1745.3853117689382
253.67500000001746,687.5830417261861,977.314942351189,1664.897984077375
253.72500000001747,624.0078855186601,968.746065157429,1592.753950676089
253.77500000001749,571.008673881206,958.0448325653878,1529.053506446594
253.8250000000175,550.4095094363119,949.475955371628,1499.8854648079398
253.8750000000175,577.2359450294812,945.0765471294636,1522.3124921589447
253.92500000001752,618.0278975430058,943.6282927856389,1561.6561903286447
253.97500000001753,625.5557912562635,943.3226067176353,1568.8783979738987
254.02500000001754,592.2526397879697,943.2812366070405,1535.53387639501
254.07500000001755,555.1301223273554,943.2776467434334,1498.4077690707886
254.12500000001756,554.028007282394,943.2776467434334,1497.3056540258274
254.17500000001758,582.2839383837216,943.2776467434334,1525.561585127155
254.2250000000176,606.5313890083488,943.2776467434334,1549.8090357517822
254.2750000000176,633.73773455199,943.2776467434334,1577.0153812954234
254.3250000000176,703.0396824295776,943.2792743905724,1646.31895682015
254.37500000001762,810.7829488009637,943.2980316330519,1754.0809804340156
254.42500000001763,905.4659015530099,943.4366299499945,1848.9025315030044
254.47500000001764,955.146819555223,944.0932696714901,1899.2400892267133
254.52500000001766,968.9012644114918,946.0879650198575,1914.9892294313493
254.57500000001767,965.7306815323587,949.973101051406,1915.7037825837647
254.62500000001768,956.0488259695562,954.8250487903232,1910.8738747598795
254.6750000000177,943.4706375719746,958.7101848218718,1902.1808223938465
254.7250000000177,930.9457642118997,960.7048801702392,1891.650644382139
254.7750000000177,922.7455802260453,961.3615198917348,1884.1071001177802
254.82500000001772,919.9938955260974,961.5001182086775,1881.4940137347749
254.87500000001774,919.9328131312568,961.518875451157,1881.4516885824137
254.92500000001775,920.2173444347357,961.520503098296,1881.7378475330315
254.97500000001776,920.2990747128121,961.520503098296,1881.819577811108
255.02500000001777,920.1462647484908,961.520503098296,1881.6667678467868
255.07500000001778,919.3611855242123,961.520503098296,1880.8816886225081
255.1250000000178,917.1349698268965,961.520503098296,1878.6554729251925
255.1750000000178,913.3459818995449,961.520503098296,1874.8664849978409
255.22500000001781,909.67405796525,961.520503098296,1871.194561063546
255.27500000001783,908.1515652137913,961.520503098296,1869.6720683120873
255.32500000001784,908.3391654279795,961.520503098296,1869.8596685262755
255.37500000001785,905.1486036418094,961.520503098296,1866.6691067401052
255.42500000001786,889.8390780659273,961.520503098296,1851.3595811642233
255.47500000001787,862.7760177109741,961.4984337438215,1824.2744514547956
255.52500000001788,843.6823432103059,961.2441032913904,1804.9264465016963
255.5750000000179,849.1733318990107,959.3648413107109,1808.5381732097217
255.6250000000179,868.8907352471526,950.4614282618973,1819.35216350905
255.67500000001792,883.9675140988168,923.4152475151524,1807.3827616139693
255.72500000001793,889.7367375185265,870.7364805941996,1760.473218112726
255.77500000001794,890.4189134678655,804.9486621045646,1695.3675755724303
255.82500000001795,889.1508763203781,752.2698951836119,1641.42077150399
255.87500000001796,886.9994890238526,725.2237144368669,1612.2232034607196
255.92500000001797,884.206856542996,716.3203013880533,1600.5271579310493
255.97500000001799,880.5314981696479,714.4025913244642,1594.934089494112
256.02500000001794,876.1134788162918,713.7120451265004,1589.8255239427922
256.075000000018,871.9588869844931,710.4951428481825,1582.4540298326756
256.12500000001796,868.8484453478662,695.5686988667446,1564.4171442146107
256.17500000001803,866.6129535882167,651.2200110443617,1517.8329646325783
256.225000000018,864.1478906075895,567.8595978056634,1432.0074884132528
256.27500000001805,858.0260328787131,469.635318634705,1327.6613515134181
256.325000000018,841.9838502128205,398.32704373410485,1240.3108939469253
256.3750000000181,815.0694388370425,367.62700881081815,1182.6964476478606
256.42500000001803,793.3405509604646,360.8820997664443,1154.2226507269088
256.4750000000181,798.2177024144735,362.9814939827516,1161.199196397225
256.52500000001805,826.2869003135038,375.45807659950617,1201.7449769130099
256.5750000000181,851.9027163802087,412.9809724256086,1264.8836888058174
256.6250000000181,861.4234388614598,486.11416487259976,1347.5376037340595
256.67500000001814,862.1024624773077,578.3578982678642,1440.4603607451718
256.7250000000181,861.8859333049118,656.8297278552585,1518.7156611601704
256.77500000001817,859.547502992626,712.3038175229718,1571.8513205155978
256.8250000000181,853.0686634976809,763.741983316522,1616.8106468142028
256.8750000000182,845.7398888522215,823.0425084270107,1668.782397279232
256.92500000001814,841.4320755274133,878.613990993396,1720.0460665208093
256.9750000000182,840.7351020241737,914.8580634231669,1755.5931654473407
257.02500000001817,843.1416547064285,930.8163183816127,1773.9579730880414
257.07500000001824,848.1902245021566,935.5136211288478,1783.7038456310045
257.1250000000182,853.7414243813694,936.4298384056667,1790.171262787036
257.17500000001826,856.1557665622462,936.5473049693103,1792.7030715315564
257.2250000000182,852.7303719981027,936.5564855262359,1789.2868575243385
257.2750000000183,843.2928164036937,936.5564855262359,1779.8493019299294
257.32500000001824,831.0087247491817,936.5564855262359,1767.5652102754175
257.3750000000183,820.9252692034366,936.5564855262359,1757.4817547296725
257.42500000001826,816.5402650900705,936.5564855262359,1753.0967506163065
257.4750000000183,818.5024197484463,936.5564855262359,1755.0589052746823
257.5250000000183,823.7378692361731,936.5564855262359,1760.294354762409
257.57500000001835,825.6239565193562,936.5564855262359,1762.180442045592
257.6250000000183,819.5839726472756,936.5564855262359,1756.1404581735114
257.6750000000184,808.3734814154056,936.5564855262359,1744.9299669416414
257.7250000000183,799.3591134313359,936.5518279173841,1735.91094134872
257.7750000000184,796.729349662405,936.4981529552147,1733.2275026176196
257.82500000001835,797.1937675752979,936.1015456486372,1733.295313223935
257.8750000000184,794.4449941841709,934.2225321289997,1728.6675263131706
257.9250000000184,787.6699710097222,928.514593050012,1716.1845640597342
257.97500000001844,781.3147094801874,917.3866524744789,1698.7013619546663
258.0250000000184,777.2973854104536,903.382741953062,1680.6801273635156
258.07500000001846,773.6002682920723,891.3801763169696,1664.980444609042
258.1250000000184,768.6960385250723,881.4792698165492,1650.1753083416215
258.1750000000185,763.5284957650113,866.8631459187299,1630.391641683741
258.22500000001844,759.8418661508507,841.6580351438967,1601.4999012947474
258.2750000000185,757.3094947607381,810.6222886837719,1567.93178344451
258.32500000001846,754.3437216230021,785.8091276066644,1540.1528492296666
258.37500000001853,750.6644438327411,773.0275897505846,1523.6920335833256
258.4250000000185,746.8295700065064,768.3226336089001,1515.1522036154065
258.47500000001855,743.0571923019296,763.6545018452589,1506.7116941471886
258.5250000000185,738.8089906376434,745.6114038247551,1484.4203944623987
258.5750000000186,733.0846563519636,691.1880065894286,1424.2726629413924
258.62500000001853,726.2781832718564,585.5243275880221,1311.8025108598786
258.6750000000186,721.1294605569301,455.9188965436991,1177.0483571006291
258.72500000001855,719.5132170471122,363.284627233561,1082.7978442806732
258.7750000000186,719.852017048945,349.58209347621863,1069.4341105251635
258.8250000000186,719.7313531806927,411.0166933103619,1130.7480464910545
258.87500000001864,718.731199132822,506.3396331191385,1225.0708322519604
258.9250000000186,717.1981391648151,585.1861269749076,1302.3842661397225
258.97500000001867,714.5604701998042,625.8918572794138,1340.452327479218
259.0250000000186,709.718124132729,639.3519978484838,1349.0701219812129
259.0750000000187,702.4225844572796,642.4085025791265,1344.8310870364062
259.12500000001864,694.7497214355362,643.47661890257,1338.2263403381062
259.1750000000187,689.7491290211069,644.844024603679,1334.5931536247858
259.22500000001867,688.1179214406948,646.510187966608,1334.6281094073029
259.27500000001874,689.014241687239,647.8443472906749,1336.8585889779138
259.3250000000187,692.0664127936396,648.5293275271678,1340.5957403208074
259.37500000001876,696.0659920159226,648.7548182178082,1344.8208102337308
259.4250000000187,699.066074781223,648.8024130086592,1347.8684877898822
259.4750000000188,700.3583753524363,648.8088542631596,1349.1672296155957
259.52500000001874,700.6193359017,648.8094131986998,1349.4287491003997
259.5750000000188,700.5786545542256,648.8094131986998,1349.3880677529255
259.62500000001876,700.1994031307192,648.8094131986998,1349.008816329419
259.6750000000188,699.312297699003,648.8094131986998,1348.1217108977028
259.7250000000188,698.5002552147757,648.8094131986998,1347.3096684134755
259.77500000001885,698.4498158059328,648.8094131986998,1347.2592290046325
259.8250000000188,699.0045257471426,648.8094131986998,1347.8139389458424
259.8750000000189,699.5683400481951,648.8094131986998,1348.3777532468948
259.9250000000188,699.4564820311623,648.8094131986998,1348.265895229862
259.9750000000189,697.9206676237206,648.8094131986998,1346.7300808224204
260.02500000001885,695.8339493032935,648.8030469868313,1344.636996290125
260.0750000000189,696.5849852244826,648.6824989120772,1345.2674841365597
260.1250000000189,701.2748543596766,647.5966568203609,1348.8715111800375
260.17500000001894,705.1201952700778,641.0105970910383,1346.1307923611162
260.2250000000189,704.3634696866912,614.1694626012455,1318.5329322879368
260.27500000001896,703.3221261059265,541.1004735850696,1244.422599690996
260.3250000000189,708.3562657024297,409.12967880536087,1117.4859445077905
260.375000000019,718.0943006847712,251.53323710923357,969.6275377940048
260.42500000001894,725.5895028547451,125.7907604936687,851.3802633484138
260.475000000019,726.5708071674017,55.04392523863479,781.6147324060364
260.52500000001896,721.9784931055344,22.534483437482155,744.5129765430166
260.57500000001903,716.4941698531121,8.08792097453729,724.5820908276494
260.625000000019,714.6054895668872,2.2211462016705057,716.8266357685577
260.67500000001905,716.1062410890099,0.42375421427417664,716.5299953032841
260.725000000019,718.5638097711989,0.05433393293667575,718.6181437041355
260.7750000000191,722.3187148706149,0.0043383345285159134,722.3230532051434
260.82500000001903,728.4156499766599,0.005279808716739797,728.4209297853766
260.8750000000191,735.3551922512398,0.1090069144651633,735.4641991657049
260.92500000001905,741.8025851773812,1.0527724853517113,742.8553576627329
260.9750000000191,748.3240069224432,6.834296151220925,755.1583030736641
261.0250000000191,754.6828095888385,30.609283007472516,785.292092596311
261.07500000001914,760.7270551627389,95.82447006654841,856.5515252292873
261.1250000000191,768.3472043212328,214.3896678674494,982.7368721886821
261.17500000001917,777.167081994873,357.2081464275176,1134.3752284223906
261.2250000000191,782.9459738706945,474.0694527742614,1257.0154266449558
261.2750000000192,783.7118816934467,546.7766545969899,1330.4885362904365
261.32500000001914,783.0811904774324,591.6685507067854,1374.7497411842178
261.3750000000192,786.1919526809363,622.8994501272562,1409.0914028081925
261.42500000001917,794.1427674766927,642.1592751292793,1436.302042605972
261.47500000001924,802.6769174933739,650.7680584837848,1453.4449759771587
261.5250000000192,805.1646154014302,653.5191229512714,1458.6837383527015
261.57500000001926,795.4706008643743,655.3380594366052,1450.8086603009797
261.6250000000192,771.3297212991462,662.3436607190565,1433.6733820182026
261.6750000000193,739.9103054763202,687.1421529188965,1427.0524583952167
261.72500000001924,714.4721063139273,747.5436547127744,1462.0157610267015
261.7750000000193,701.6037324429592,850.2237707943096,1551.827503237269
261.82500000001926,698.627556454569,977.1103891317468,1675.7379455863158
261.8750000000193,701.848606023322,1098.1503775480444,1799.9989835713664
261.9250000000193,709.6706144359341,1191.3546963707267,1901.0253108066609
261.97500000001935,718.7906230048953,1248.096644198914,1966.8872672038092
262.0250000000193,722.03145754126,1273.5333978114886,1995.5648553527485
262.0750000000194,710.7429739922957,1281.3969153363203,1992.139889328616
262.1250000000193,682.9181141605786,1283.008906324262,1965.9270204848406
262.1750000000194,655.077382458865,1283.2228751886753,1938.3002576475403
262.22500000001935,653.7937037003222,1283.2412962023554,1937.0349999026776
262.2750000000194,680.6723400208543,1283.2412962023554,1963.9136362232098
262.3250000000194,701.6928591259536,1283.2412962023554,1984.934155328309
262.37500000001944,683.7056814377662,1283.2412962023554,1966.9469776401215
262.4250000000194,638.1356838528152,1283.2412962023554,1921.3769800551706
262.47500000001946,622.2375206993382,1283.2412962023554,1905.4788169016938
262.5250000000194,669.9475307874218,1283.2412962023554,1953.1888269897772
262.5750000000195,743.5550951043654,1283.2412962023554,2026.7963913067208
262.62500000001944,792.9992548741819,1283.2412962023554,2076.2405510765375
262.6750000000195,811.7220645751765,1283.2412962023554,2094.963360777532
262.72500000001946,815.6444805997987,1283.228416539894,2098.8728971396927
262.77500000001953,815.2765283894836,1283.0796295078248,2098.3561578973085
262.8250000000195,813.8597822336537,1281.9787454480509,2095.8385276817044
262.87500000001955,812.7588037320266,1276.7520700004611,2089.5108737324877
262.9250000000195,814.3989488078372,1260.8227294369065,2075.2216782447435
262.9750000000196,820.9982026915233,1229.638337254154,2050.636539945677
263.02500000001953,832.0806752525508,1190.3635094861354,2022.444184738686
263.0750000000196,845.3045021824587,1158.294206072351,2003.5987082548097
263.12500000001955,858.881687048358,1139.7809403673034,1998.6626274156615
263.1750000000196,872.5179843992028,1125.2843069269652,1997.802291326168
263.2250000000196,887.0024165316444,1097.1295432916618,1984.1319598233063
263.27500000001965,903.2261420995009,1044.5314473783394,1947.7575894778402
263.3250000000196,921.0694743545065,979.0509859551464,1900.120460309653
263.37500000001967,939.2422597467888,926.6316059787114,1865.8738657255003
263.4250000000196,956.7807057334916,899.7187837227534,1856.499489456245
263.4750000000197,973.5800997662703,890.8592713539715,1864.439371120242
263.52500000001965,989.630188607618,888.9892755814816,1878.6194641890997
263.5750000000197,1005.2176261327838,888.7361991739605,1893.9538253067444
263.62500000001967,1020.8277326263313,888.7142386383921,1909.5419712647235
263.67500000001974,1036.145711524363,888.7142386383921,1924.859950162755
263.7250000000197,1050.0906796636896,888.7142386383921,1938.8049183020817
263.77500000001976,1060.5276624759574,888.7142386383921,1949.2419011143495
263.8250000000197,1059.5642974004866,888.7142386383921,1948.2785360388787
263.8750000000198,1031.811151260222,888.7142386383921,1920.525389898614
263.92500000001974,974.0893001702831,888.7142386383921,1862.803538808675
263.9750000000198,922.6913839285825,888.7142386383921,1811.4056225669747
264.02500000001976,927.9778155774924,888.7142386383921,1816.6920542158846
264.0750000000198,987.7663503519482,888.6494087567357,1876.415759108684
264.1250000000198,1049.963234097617,887.8908051810226,1937.8540392786397
264.17500000001985,1081.4185702185114,882.2349420969551,1963.6535123154665
264.2250000000198,1085.6379480181176,855.067709118433,1940.7056571365506
264.2750000000199,1068.0210021235744,770.7281975786971,1838.7491997022714
264.3250000000198,1033.971593818611,600.6976539330102,1634.6692477516212
264.3750000000199,1010.9948689083307,376.3685536576903,1387.363422566021
264.42500000001985,1022.7987224044124,180.2735703075402,1203.0722927119525
264.4750000000199,1050.4914634302836,64.54064106724101,1115.0321044975246
264.5250000000199,1058.4943537433548,17.216211390363004,1075.7105651337179
264.57500000001994,1040.6137238135327,3.421756125272703,1044.0354799388053
264.6250000000199,1020.0412567240463,0.4986518840585996,1020.539908608105
264.67500000001996,1013.2455614518672,0.0486608237507394,1013.2942222756179
264.7250000000199,1011.4204841941906,0.002967566773066731,1011.4234517609638
264.77500000002,1002.4278895626069,0.0,1002.4278895626069
264.82500000001994,987.6353585932715,0.0,987.6353585932715
264.87500000002,972.4562461409495,0.0,972.4562461409495
264.92500000001996,956.7223739878536,0.0,956.7223739878536
264.97500000002003,937.7778443798983,0.0,937.7778443798983
265.02500000002,917.0798961072908,0.0,917.0798961072908
265.07500000002005,898.3308415260339,0.017668733174007464,898.3485102592078
265.12500000002,881.9345446563814,0.2215034344355649,882.156048090817
265.1750000000201,865.5966302101983,1.7285494753023187,867.3251796855006
265.22500000002003,849.0470335459939,8.876467396182523,857.9235009421765
265.2750000000201,836.719941527759,30.681700757035177,867.4016422847942
265.32500000002005,833.9081395429339,73.81801459307508,907.726154136009
265.3750000000201,840.5448808126749,131.97783370003822,972.5227145127132
265.4250000000201,850.8332563416768,198.3843871807468,1049.2176435224237
265.47500000002015,858.7103557137377,295.95986441116133,1154.670220124899
265.5250000000201,862.2817793310277,469.9809967284934,1332.262776059521
265.57500000002017,863.0897548100016,736.4597990781834,1599.549553888185
265.6250000000201,863.0919120709161,1051.7758344658098,1914.867746536726
265.6750000000202,863.1485954225974,1334.8943817512345,2198.042977173832
265.72500000002015,863.1589879373684,1521.2424193117104,2384.4014072490786
265.7750000000202,862.8510502835538,1607.053215868454,2469.904266152008
265.82500000002017,862.5078154906504,1633.6790434185616,2496.186858909212
265.87500000002024,862.5240022672539,1639.1190608410236,2501.6430631082776
265.9250000000202,862.124333108626,1639.8391533054858,2501.9634864141117
265.97500000002026,858.8478198854979,1639.9001688203934,2498.747988705891
266.0250000000202,849.5816964895843,1639.9001688203934,2489.481865309978
266.0750000000203,835.2320777717553,1639.9001688203934,2475.1322465921485
266.12500000002024,824.4537192212479,1639.9001688203934,2464.3538880416413
266.1750000000203,824.2689072552621,1639.9001688203934,2464.1690760756555
266.22500000002026,829.2839651554451,1639.9001688203934,2469.1841339758384
266.2750000000203,829.5814982757357,1639.9001688203934,2469.481667096129
266.3250000000203,822.1205761503128,1640.3106403657998,2462.4312165161127
266.37500000002035,809.4299516315459,1645.040974185662,2454.470925817208
266.4250000000203,795.6447185428608,1679.9936761472911,2475.638394690152
266.4750000000204,786.6695927560954,1845.5897164736837,2632.2593092297793
266.5250000000203,786.4416245779545,2348.626070404233,3135.0676949821873
266.5750000000204,792.0076146246695,3328.4071008427914,4120.414715467461
266.62500000002035,798.5962190001036,4552.005532575287,5350.601751575391
266.6750000000204,805.7400460521947,5531.786563013846,6337.526609066041
266.7250000000204,815.0589405720336,6034.822916944395,6849.881857516429
266.77500000002044,826.4873047521975,6200.418957270787,7026.906262022985
266.8250000000204,836.9211260762789,6235.371659232416,7072.292785308695
266.87500000002046,841.2816156664463,6240.101993052279,7081.383608718726
266.9250000000204,838.0455594482263,6240.512464597685,7078.558024045911
266.9750000000205,829.1199739978168,6240.512464597685,7069.632438595501
267.02500000002044,804.7987818246081,6240.512464597685,7045.311246422293
267.0750000000205,746.948588629162,6240.512464597685,6987.461053226847
267.12500000002046,664.4864044054111,6240.512464597685,6904.998869003096
267.17500000002053,593.8968460835864,6240.512464597685,6834.409310681272
267.2250000000205,560.4319895954561,6240.512464597685,6800.944454193141
267.27500000002055,571.0297483799901,6240.512464597685,6811.542212977675
267.3250000000205,608.7990125330135,6240.512464597685,6849.311477130698
267.3750000000206,617.3905828925673,6240.512464597685,6857.903047490252
267.42500000002053,552.7886344152197,6240.512464597685,6793.301099012904
267.4750000000206,448.01490787255767,6240.055018104802,6688.06992597736
267.52500000002055,377.91502618747575,6234.783338154562,6612.698364342038
267.5750000000206,376.4900201328603,6195.8305992666355,6572.320619399496
267.6250000000206,427.58646623231266,6011.28351255529,6438.869978787603
267.67500000002065,510.6166087750544,5450.6789628039605,5961.295571579015
267.7250000000206,613.5722808240896,4358.770397683168,4972.342678507258
267.77500000002067,713.5398226318125,2995.1416210788157,3708.681443710628
267.8250000000206,781.1718794795246,1903.197130880386,2684.3690103599106
267.8750000000207,809.372373585431,1342.1785753066645,2151.550948892095
267.92500000002065,816.2067294324293,1154.6158266677355,1970.8225561001648
267.9750000000207,820.2105172496052,1101.6706048558847,1921.8811221054898
268.02500000002067,825.758442782747,1056.0723439492058,1881.8307867319527
268.07500000002074,829.6624417542837,987.3921203563808,1817.0545621106644
268.1250000000207,831.6053511274639,933.5497074663498,1765.1550585938137
268.17500000002076,833.8539367940676,951.5121927436389,1785.3661295377065
268.2250000000207,836.5639307372404,1037.0092824984029,1873.5732132356434
268.2750000000208,838.7405190750133,1126.2304440652813,1964.9709631402945
268.32500000002074,841.3132847292115,1176.429871615391,2017.7431563446025
268.3750000000208,847.1037823823665,1193.6603045726924,2040.764086955059
268.42500000002076,857.7789242172581,1198.186083366736,2055.965007583994
268.4750000000208,870.6253542743643,1202.8408986850757,2073.4662529594398
268.5250000000208,880.8183777846122,1215.840353769805,2096.658731554417
268.57500000002085,886.848848224541,1242.0989242794155,2128.9477725039565
268.6250000000208,890.1416424840203,1276.8858426912072,2167.0274851752274
268.6750000000209,891.6746527380609,1307.231149530011,2198.905802268072
268.7250000000208,891.9716607763916,1324.8048818726131,2216.7765426490046
268.7750000000209,891.5577046641347,1331.613750321447,2223.1714549855815
268.82500000002085,888.5790863655021,1333.3879135141015,2221.9669998796035
268.8750000000209,875.0666302498925,1333.6991519209364,2208.765782170829
268.9250000000209,839.513839688454,1333.7357860305729,2173.249625719027
