milepost,peak_loco_kN_10ft,peak_air_kN_10ft
177.14526515151493,24.456460952818155,2.9353076108763623
177.14715909090887,24.456460952818155,2.9353076108763623
177.1490530303028,24.456460952818155,2.9353076108763623
177.15094696969675,24.456460952818155,2.9353076108763623
177.15284090909068,24.456460952818155,2.9353076108763623
177.15473484848462,24.456460952818155,2.9353076108763623
177.15662878787856,24.456460952818155,2.9353076108763623
177.1585227272725,24.456460952818155,2.9353076108763623
177.16041666666644,24.456460952818155,2.9353076108763623
177.16231060606037,24.456460952818155,2.9353076108763623
177.1642045454543,24.456460952818155,2.9353076108763623
177.16609848484825,24.456460952818155,2.9353076108763623
177.1679924242422,24.456460952818155,2.9353076108763623
177.16988636363612,24.456460952818155,2.9353076108763623
177.17178030303006,24.456460952818155,2.9353076108763623
177.173674242424,24.456460952818155,2.9353076108763623
177.17556818181794,24.456460952818155,2.9353076108763623
177.17746212121187,24.456460952818155,2.9353076108763623
177.1793560606058,24.456460952818155,2.9353076108763623
177.18124999999975,24.456460952818155,2.9353076108763623
177.1831439393937,24.456460952818155,2.9353076108763623
177.18503787878763,24.456460952818155,2.9353076108763623
177.18693181818156,24.456460952818155,2.9353076108763623
177.1888257575755,24.456460952818155,2.9353076108763623
177.19071969696944,24.456460952818155,2.9353076108763623
177.19261363636338,24.456460952818155,2.9353076108763623
177.1945075757573,24.456460952818155,2.9353076108763623
177.19640151515125,24.456460952818155,2.9353076108763623
177.1982954545452,24.456460952818155,2.9353076108763623
177.20018939393913,24.456460952818155,2.9353076108763623
177.20208333333306,24.456460952818155,2.9353076108763623
177.203977272727,24.456460952818155,2.9353076108763623
177.20587121212094,24.456460952818155,2.9353076108763623
177.20776515151488,24.456460952818155,2.9353076108763623
177.20965909090881,24.456460952818155,2.9353076108763623
177.21155303030275,24.456460952818155,2.9353076108763623
177.2134469696967,24.456460952818155,2.9353076108763623
177.21534090909063,24.456460952818155,2.9353076108763623
177.21723484848457,24.456460952818155,2.9353076108763623
177.2191287878785,24.456460952818155,2.9353076108763623
177.22102272727244,24.456460952818155,2.9353076108763623
177.22291666666638,24.456460952818155,2.9353076108763623
177.22481060606032,24.456460952818155,2.9353076108763623
177.22670454545425,24.456460952818155,2.9353076108763623
177.2285984848482,24.456460952818155,2.9353076108763623
177.23049242424213,24.456460952818155,2.9353076108763623
177.23238636363607,24.456460952818155,2.9353076108763623
177.23428030303,24.456460952818155,2.9353076108763623
177.23617424242394,24.456460952818155,2.9353076108763623
177.23806818181788,24.456460952818155,2.9353076108763623
177.23996212121182,24.456460952818155,2.9353076108763623
177.24185606060576,24.456460952818155,2.9353076108763623
177.2437499999997,24.456460952818155,2.9353076108763623
177.24564393939363,24.456460952818155,2.9353076108763623
177.24753787878757,24.456460952818155,2.9353076108763623
177.2494318181815,24.456460952818155,2.9353076108763623
