time_seconds,dt_seconds,total_dist_meters,speed_meters_per_second,speed_limit_meters_per_second,res_grade_newtons,res_curve_newtons,res_rolling_newtons,res_bearing_newtons,res_aero_newtons,res_davis_b_newtons,pwr_whl_out_watts,mass_static_kilograms,mass_freight_kilograms,mp,speed_mps,accel_ms2,mass_kg,F_resistance_N,F_net_required_N,F_dynamic_braking_N,F_needed_N,F_braking_total_N,F_air_braking_N
4564.0,1.0,58441.083296929,16.998186918267503,0.0,-283486.36114042223,8339.414966352248,3874296.5457015103,400000.0,14482317.50779209,21964447.01298131,3188586.2131468076,14615000.0,1015000000.0,247.75494097149826,16.998186918267503,-0.009633794902246251,14615000.0,40445914.120300844,40305116.207804516,0.0,-40305116.207804516,0.0,0.0
4565.0,1.0,58458.07871026932,16.992639762370928,0.0,-289456.150421821,8339.414966352248,3874296.5457015103,400000.0,14465915.622489944,21952005.62021072,3188586.2131468076,14615000.0,1015000000.0,247.74438048500048,16.992639762370928,-0.005547155896575617,14615000.0,40411101.0529467,40330029.36951825,0.0,-40330029.36951825,0.0,0.0
4566.0,1.0,58475.0699019945,16.989743687998402,0.0,-295423.27467184217,8339.414966352248,3874296.5457015103,400000.0,14456475.604436131,21944841.844567865,3188586.2131468076,14615000.0,1015000000.0,247.73382262169926,16.989743687998402,-0.002896074372525703,14615000.0,40388530.13500002,40346204.008045554,0.0,-40346204.008045554,0.0,0.0
4567.0,1.0,58492.05895117392,16.988354670843233,0.0,-302497.546141981,8339.414966352248,3874296.5457015103,400000.0,14451548.358124962,21941101.760922007,3188586.2131468076,14615000.0,1015000000.0,247.72326608971758,16.988354670843233,-0.0013890171551693697,14615000.0,40372788.53357285,40352488.04785005,0.0,-40352488.04785005,0.0,0.0
4568.0,1.0,58509.04696266585,16.987668313008594,0.0,-311200.1159903592,8339.414966352248,3874296.5457015103,400000.0,14449185.44690132,21939307.939466607,3188586.2131468076,14615000.0,1015000000.0,247.71271020252658,16.987668313008594,-0.0006863578346383292,14615000.0,40359929.231045425,40349898.11129218,0.0,-40349898.11129218,0.0,0.0
4569.0,1.0,58526.03436124632,16.987128847929565,0.0,-319917.49933446845,8339.414966352248,3874296.5457015103,400000.0,14448017.928152176,21938421.554870658,3188586.2131468076,14615000.0,1015000000.0,247.70215469618208,16.987128847929565,-0.0005394650790293554,14615000.0,40349157.944356225,40341273.662226215,0.0,-40341273.662226215,0.0,0.0
4570.0,1.0,58543.02104265658,16.986233972597194,0.0,-328634.5681635929,8339.414966352248,3874296.5457015103,400000.0,14447100.31224016,21937724.872306585,3188586.2131468076,14615000.0,1015000000.0,247.69159963546758,16.986233972597194,-0.0008948753323707592,14615000.0,40338826.57705101,40325747.97406842,0.0,-40325747.97406842,0.0,0.0
4571.0,1.0,58560.00634104874,16.98436281172187,0.0,-337351.2689774516,8339.414966352248,3874296.5457015103,400000.0,14445578.217096344,21936569.201503575,3188586.2131468076,14615000.0,1015000000.0,247.68104543412284,16.98436281172187,-0.0018711608753250175,14615000.0,40327432.11029033,40300085.09409746,0.0,-40300085.09409746,0.0,0.0
4572.0,1.0,58576.98883510539,16.980625301585132,0.0,-346067.2600967705,8339.414966352248,3874296.5457015103,400000.0,14442395.81515294,21934152.724131662,3188586.2131468076,14615000.0,1015000000.0,247.67049297531574,16.980625301585132,-0.0037375101367373986,14615000.0,40313117.23985569,40258493.529207274,0.0,-40258493.529207274,0.0,0.0
4573.0,1.0,58593.96605881771,16.97382212303098,0.0,-354781.81217376003,8339.454450529123,3874296.5457015103,400000.0,14436040.244184513,21929325.983260904,3188586.2131468076,14615000.0,1015000000.0,247.65994379135688,16.97382212303098,-0.006803178554150691,14615000.0,40293220.41542369,40193791.960854776,0.0,-40193791.960854776,0.0,0.0
4574.0,1.0,58610.93428038477,16.962621011086945,0.0,-363980.1684307681,8343.767937636718,3874296.5457015103,400000.0,14424475.14762807,21920540.139536858,3188586.2131468076,14615000.0,1015000000.0,247.64940020108568,16.962621011086945,-0.011201111944036057,14615000.0,40263675.43237331,40099971.18131122,0.0,-40099971.18131122,0.0,0.0
4575.0,1.0,58627.88852291776,16.94586405490287,0.0,-373328.98182505986,8355.95620009478,3874296.5457015103,400000.0,14405443.85942386,21906074.66309926,3188586.2131468076,14615000.0,1015000000.0,247.63886529700514,16.94586405490287,-0.016756956184075023,14615000.0,40220842.04259966,39975939.12796941,0.0,-39975939.12796941,0.0,0.0
4576.0,1.0,58644.82293087202,16.92295185361769,0.0,-382670.093329061,8376.89859998804,3874296.5457015103,400000.0,14376996.35015075,21884434.19061245,3188586.2131468076,14615000.0,1015000000.0,247.62834271759104,16.92295185361769,-0.022912201285180345,14615000.0,40161433.891735636,39826572.06995273,0.0,-39826572.06995273,0.0,0.0
4577.0,1.0,58661.730885816854,16.892958036054523,0.0,-392000.2767711771,8416.850770382596,3874296.5457015103,400000.0,14338144.871181289,21854844.636514585,3188586.2131468076,14615000.0,1015000000.0,247.61783657535582,16.892958036054523,-0.029993817563166658,14615000.0,40083702.62739659,39645342.98371091,0.0,-39645342.98371091,0.0,0.0
4578.0,1.0,58678.60158634509,16.848443020408936,0.0,-401315.88566004223,8518.613634172889,3874296.5457015103,400000.0,14287364.77144687,21816109.65525546,3188586.2131468076,14615000.0,1015000000.0,247.6073535819994,16.848443020408936,-0.044515015645586686,14615000.0,39984973.70037797,39334386.74671772,0.0,-39334386.74671772,0.0,0.0
4579.0,1.0,58695.42441250282,16.797209295052237,0.0,-410610.96885105834,8689.717460297546,3874296.5457015103,400000.0,14212166.065216264,21758621.531472944,3188586.2131468076,14615000.0,1015000000.0,247.59690033647158,16.797209295052237,-0.05123372535669901,14615000.0,39843162.89099996,39094381.994911805,0.0,-39094381.994911805,0.0,0.0
4580.0,1.0,58712.19680716729,16.747580033885257,0.0,-419879.6751731477,8924.041903554642,3874296.5457015103,400000.0,14125863.120376153,21692456.649748653,3188586.2131468076,14615000.0,1015000000.0,247.58647842769875,16.747580033885257,-0.049629261166980854,14615000.0,39681660.68255672,38956329.03060129,0.0,-38956329.03060129,0.0,0.0
4581.0,1.0,58728.91626999291,16.691345617347274,0.0,-428179.4249529382,9188.94467551661,3874296.5457015103,400000.0,14042513.504051784,21628363.82471367,3188586.2131468076,14615000.0,1015000000.0,247.5760894093275,16.691345617347274,-0.05623441653798267,14615000.0,39526183.394189544,38704317.39648693,0.0,-38704317.39648693,0.0,0.0
4582.0,1.0,58745.585005599714,16.64612559626202,0.0,-434410.9077973112,9453.871959543152,3874296.5457015103,400000.0,13948368.94285444,21555740.88946612,3188586.2131468076,14615000.0,1015000000.0,247.565731911467,16.64612559626202,-0.04522002108525314,14615000.0,39353449.342184305,38692558.73402333,0.0,-38692558.73402333,0.0,0.0
4583.0,1.0,58762.215538155026,16.61493951435504,0.0,-440623.48418535467,9710.67074684397,3874296.5457015103,400000.0,13872893.765778324,21497342.298970405,3188586.2131468076,14615000.0,1015000000.0,247.55539815194115,16.61493951435504,-0.03118608190698069,14615000.0,39213619.79701173,38757835.20994121,0.0,-38757835.20994121,0.0,0.0
4584.0,1.0,58778.81811617279,16.59021652117835,0.0,-446821.8219783861,9946.697259283706,3874296.5457015103,400000.0,13820961.449424388,21457067.589168347,3188586.2131468076,14615000.0,1015000000.0,247.54508176260282,16.59021652117835,-0.024722993176691688,14615000.0,39115450.45957515,38754123.9142978,0.0,-38754123.9142978,0.0,0.0
4585.0,1.0,58795.39978689935,16.573124931938608,0.0,-453009.7408827871,10127.982092683931,3874296.5457015103,400000.0,13779860.930916384,21425139.52014706,3188586.2131468076,14615000.0,1015000000.0,247.53477836448522,16.573124931938608,-0.0170915892397403,14615000.0,39036415.23797485,38786621.66123605,0.0,-38786621.66123605,0.0,0.0
4586.0,1.0,58811.9669565797,16.561214428776083,0.0,-459189.8674658757,10216.04599893976,3874296.5457015103,400000.0,13751482.952385385,21403066.891763035,3188586.2131468076,14615000.0,1015000000.0,247.5244839769224,16.561214428776083,-0.011910503162525288,14615000.0,38979872.56838299,38805800.56466269,0.0,-38805800.56466269,0.0,0.0
4587.0,1.0,58828.52404941221,16.552971236247032,0.0,-465363.9366097477,10215.04364728219,3874296.5457015103,400000.0,13731724.671680702,21387685.28467632,3188586.2131468076,14615000.0,1015000000.0,247.5141958508381,16.552971236247032,-0.008243192529050702,14615000.0,38938557.609096065,38818083.35028399,0.0,-38818083.35028399,0.0,0.0
4588.0,1.0,58845.07464101137,16.54821196207128,0.0,-472155.9204132486,10183.807062678194,3874296.5457015103,400000.0,13718058.393732255,21377039.760562703,3188586.2131468076,14615000.0,1015000000.0,247.50391176444296,16.54821196207128,-0.004759274175750505,14615000.0,38907422.5866459,38837865.79456731,0.0,-38837865.79456731,0.0,0.0
4589.0,1.0,58861.62135918404,16.54522438326492,0.0,-480112.44706413813,10141.893195024635,3874296.5457015103,400000.0,13710171.155315513,21370893.48072965,3188586.2131468076,14615000.0,1015000000.0,247.49363008488942,16.54522438326492,-0.0029875788063620234,14615000.0,38885390.62787756,38841727.16362258,0.0,-38841727.16362258,0.0,0.0
4590.0,1.0,58878.16563765779,16.54333256423902,0.0,-488067.11160508974,10093.743512096127,3874296.5457015103,400000.0,13705221.192209637,21367035.225313153,3188586.2131468076,14615000.0,1015000000.0,247.4833499212983,16.54333256423902,-0.0018918190259000767,14615000.0,38868579.59513131,38840930.66006778,0.0,-38840930.66006778,0.0,0.0
4591.0,1.0,58894.70836979024,16.542131700651005,0.0,-496020.6032858839,10042.75426613845,3874296.5457015103,400000.0,13702087.19834132,21364592.069340773,3188586.2131468076,14615000.0,1015000000.0,247.4730707185615,16.542131700651005,-0.0012008635880143004,14615000.0,38854997.96436386,38837447.34302503,0.0,-38837447.34302503,0.0,0.0
4592.0,1.0,58911.25009791832,16.541324555509785,0.0,-503973.35157900327,9991.65082815636,3874296.5457015103,400000.0,13700098.029553153,21363041.235457137,3188586.2131468076,14615000.0,1015000000.0,247.46279213968563,16.541324555509785,-0.0008071451412199337,14615000.0,38843454.10996096,38831657.68372203,0.0,-38831657.68372203,0.0,0.0
4593.0,1.0,58927.791205029695,16.54088966723696,0.0,-511925.6172073511,9944.280916392976,3874296.5457015103,400000.0,13698761.11627238,21361998.8622463,3188586.2131468076,14615000.0,1015000000.0,247.45251394669262,16.54088966723696,-0.00043488827282445186,14615000.0,38833075.18792923,38826719.2958219,0.0,-38826719.2958219,0.0,0.0
4594.0,1.0,58944.33197034519,16.54064096376548,0.0,-519877.5842883032,9919.506595802728,3874296.5457015103,400000.0,13698040.816972498,21361437.233535245,3188586.2131468076,14615000.0,1015000000.0,247.44223596608225,16.54064096376548,-0.0002487034714810932,14615000.0,38823816.51851675,38820181.71728105,0.0,-38820181.71728105,0.0,0.0
4595.0,1.0,58960.8725581093,16.54053456446085,0.0,-527829.3870544058,9899.168927978291,3874296.5457015103,400000.0,13697628.90143944,21361116.049868427,3188586.2131468076,14615000.0,1015000000.0,247.43195809579746,16.54053456446085,-0.00010639930463085534,14615000.0,38815111.27888295,38813556.25304577,0.0,-38813556.25304577,0.0,0.0
4596.0,1.0,58977.41307457755,16.540498372025425,0.0,-535781.1044645064,9887.68125890562,3874296.5457015103,400000.0,13697452.679308034,21360978.64238229,3188586.2131468076,14615000.0,1015000000.0,247.421680269814,16.540498372025425,-3.6192435423743063e-05,14615000.0,38806834.44418623,38806305.491742514,0.0,-38806305.491742514,0.0,0.0
4597.0,1.0,58993.95356664054,16.540485753963765,0.0,-543732.7875998545,9882.33046758864,3874296.5457015103,400000.0,13697392.736429252,21360931.902306445,3188586.2131468076,14615000.0,1015000000.0,247.41140245899527,16.540485753963765,-1.2618061660418789e-05,14615000.0,38798770.72730494,38798586.314333774,0.0,-38798586.314333774,0.0,0.0
4598.0,1.0,59010.49405034374,16.540481652425523,0.0,-551684.4590026293,9879.633276073228,3874296.5457015103,400000.0,13697371.838089151,21360915.606935546,3188586.2131468076,14615000.0,1015000000.0,247.4011246533711,16.540481652425523,-4.101538241485514e-06,14615000.0,38790779.16499965,38790719.22101825,0.0,-38790719.22101825,0.0,0.0
4599.0,1.0,59027.03453116995,16.54048,0.0,-559636.1263865152,9879.338022214492,3874296.5457015103,400000.0,13697365.04502536,21360910.31007706,3188586.2131468076,14615000.0,1015000000.0,247.39084684953463,16.54048,-1.6524255244121377e-06,14615000.0,38782815.11243963,38782790.96224059,0.0,-38782790.96224059,0.0,0.0
4600.0,1.0,59043.57501116995,16.54048,0.0,-567587.7923873214,9879.338022214492,3874296.5457015103,400000.0,13697362.308239942,21360908.176081564,3188586.2131468076,14615000.0,1015000000.0,247.38056904621152,16.54048,0.0,14615000.0,38774858.57565791,38774858.57565791,0.0,-38774858.57565791,0.0,0.0
4601.0,1.0,59060.11549116995,16.54048,0.0,-575539.4579909364,9879.338022214492,3874296.5457015103,400000.0,13697362.308239942,21360908.176081564,3188586.2131468076,14615000.0,1015000000.0,247.3702912428884,16.54048,0.0,14615000.0,38766906.910054296,38766906.910054296,0.0,-38766906.910054296,0.0,0.0
4602.0,1.0,59076.65597116996,16.54048,0.0,-583491.1235945516,9879.338022214492,3874296.5457015103,400000.0,13697362.308239942,21360908.176081564,3188586.2131468076,14615000.0,1015000000.0,247.3600134395653,16.54048,0.0,14615000.0,38758955.24445068,38758955.24445068,0.0,-38758955.24445068,0.0,0.0
4603.0,1.0,59093.19645116996,16.54048,0.0,-591442.7891981668,9879.715124140606,3874296.5457015103,400000.0,13697362.308239942,21360908.176081564,3188586.2131468076,14615000.0,1015000000.0,247.3497356362422,16.54048,0.0,14615000.0,38751003.95594899,38751003.95594899,0.0,-38751003.95594899,0.0,0.0
4604.0,1.0,59109.736931169966,16.54048,0.0,-599394.4548017822,9880.657874704955,3874296.5457015103,400000.0,13697362.308239942,21360908.176081564,3188586.2131468076,14615000.0,1015000000.0,247.3394578329191,16.54048,0.0,14615000.0,38743053.233095944,38743053.233095944,0.0,-38743053.233095944,0.0,0.0
4605.0,1.0,59126.27741116997,16.54048,0.0,-607157.4863099279,9880.657874704955,3874296.5457015103,400000.0,13697362.308239942,21360908.176081564,3188586.2131468076,14615000.0,1015000000.0,247.329180029596,16.54048,0.0,14615000.0,38735290.201587796,38735290.201587796,0.0,-38735290.201587796,0.0,0.0
4606.0,1.0,59142.81789116997,16.54048,0.0,-610883.7239774318,9880.657874704955,3874296.5457015103,400000.0,13697362.308239942,21360908.176081564,3188586.2131468076,14615000.0,1015000000.0,247.3189022262729,16.54048,0.0,14615000.0,38731563.963920295,38731563.963920295,0.0,-38731563.963920295,0.0,0.0
4607.0,1.0,59159.358371169976,16.54048,0.0,-614546.8508285356,9880.657874704955,3874296.5457015103,400000.0,13697362.308239942,21360908.176081564,3188586.2131468076,14615000.0,1015000000.0,247.3086244229498,16.54048,0.0,14615000.0,38727900.83706918,38727900.83706918,0.0,-38727900.83706918,0.0,0.0
4608.0,1.0,59175.89885116998,16.54048,0.0,-618209.9776796395,9880.657874704955,3874296.5457015103,400000.0,13697362.308239942,21360908.176081564,3188586.2131468076,14615000.0,1015000000.0,247.2983466196267,16.54048,0.0,14615000.0,38724237.71021809,38724237.71021809,0.0,-38724237.71021809,0.0,0.0
4609.0,1.0,59192.43933116998,16.54048,0.0,-621873.1045307433,9880.657874704955,3874296.5457015103,400000.0,13697362.308239942,21360908.176081564,3188586.2131468076,14615000.0,1015000000.0,247.2880688163036,16.54048,0.0,14615000.0,38720574.583366975,38720574.583366975,0.0,-38720574.583366975,0.0,0.0
4610.0,1.0,59208.979811169986,16.54048,0.0,-625536.2313818473,9880.657874704955,3874296.5457015103,400000.0,13697362.308239942,21360908.176081564,3188586.2131468076,14615000.0,1015000000.0,247.2777910129805,16.54048,0.0,14615000.0,38716911.45651588,38716911.45651588,0.0,-38716911.45651588,0.0,0.0
4611.0,1.0,59225.52029116999,16.54048,0.0,-629199.3582329509,9880.784968703509,3874296.5457015103,400000.0,13697362.308239942,21360908.176081564,3188586.2131468076,14615000.0,1015000000.0,247.26751320965738,16.54048,0.0,14615000.0,38713248.45675877,38713248.45675877,0.0,-38713248.45675877,0.0,0.0
4612.0,1.0,59242.06077116999,16.54048,0.0,-632862.4850840548,9883.257584201196,3874296.5457015103,400000.0,13697362.308239942,21360908.176081564,3188586.2131468076,14615000.0,1015000000.0,247.25723540633427,16.54048,0.0,14615000.0,38709587.802523166,38709587.802523166,0.0,-38709587.802523166,0.0,0.0
4613.0,1.0,59258.60125117,16.54048,0.0,-636525.6119351585,9886.122544007158,3874296.5457015103,400000.0,13697362.308239942,21360908.176081564,3188586.2131468076,14615000.0,1015000000.0,247.24695760301117,16.54048,0.0,14615000.0,38705927.54063186,38705927.54063186,0.0,-38705927.54063186,0.0,0.0
4614.0,1.0,59275.14173103179,16.540479723599194,0.0,-640188.7387862623,9888.75327975301,3874296.5457015103,400000.0,13697362.308239942,21360908.176081564,3188586.2131468076,14615000.0,1015000000.0,247.23667979977395,16.540479723599194,-2.764008044664479e-07,14615000.0,38702267.044516504,38702263.00491875,0.0,-38702263.00491875,0.0,0.0
4615.0,1.0,59291.6822076695,16.54047355182704,0.0,-643851.8656067579,9887.402630439969,3874296.5457015103,400000.0,13697361.850458557,21360907.819128662,3188586.2131468076,14615000.0,1015000000.0,247.22640199854007,16.54047355182704,-6.1717721528964375e-06,14615000.0,38698601.75231241,38698511.55186239,0.0,-38698511.55186239,0.0,0.0
4616.0,1.0,59308.22267386763,16.540458844426603,0.0,-647514.9917132335,9887.309931256896,3874296.5457015103,400000.0,13697351.628629193,21360899.848703492,3188586.2131468076,14615000.0,1015000000.0,247.2161242037931,16.540458844426603,-1.4707400438851437e-05,14615000.0,38694920.34125222,38694705.39259481,0.0,-38694705.39259481,0.0,0.0
4617.0,1.0,59324.76311222596,16.54041787223597,0.0,-651178.1155077142,9887.309931256896,3874296.5457015103,400000.0,13697327.269913564,21360880.855093252,3188586.2131468076,14615000.0,1015000000.0,247.20584642634498,16.54041787223597,-4.097219063226021e-05,14615000.0,38691213.86513187,38690615.05656578,0.0,-38690615.05656578,0.0,0.0
4618.0,1.0,59341.30347943724,16.540316550331635,0.0,-654841.2331366715,9887.309931256896,3874296.5457015103,400000.0,13697259.410996923,21360827.942287706,3188586.2131468076,14615000.0,1015000000.0,247.1955686931057,16.540316550331635,-0.00010132190433509436,14615000.0,38687429.975780725,38685949.156148866,0.0,-38685949.156148866,0.0,0.0
4619.0,1.0,59357.843685143765,16.540094862712493,0.0,-658504.3350090927,9887.309931256896,3874296.5457015103,400000.0,13697091.600465452,21360697.091919716,3188586.2131468076,14615000.0,1015000000.0,247.18529106022112,16.540094862712493,-0.00022168761914187485,14615000.0,38683468.21300884,38680228.248455085,0.0,-38680228.248455085,0.0,0.0
4620.0,1.0,59374.38356628429,16.539667418340372,0.0,-662167.4011139658,9887.309931256896,3874296.5457015103,400000.0,13696724.442404348,21360410.79739403,3188586.2131468076,14615000.0,1015000000.0,247.17501362901297,16.539667418340372,-0.00042744437212149933,14615000.0,38679151.69431718,38672904.59481862,0.0,-38672904.59481862,0.0,0.0
4621.0,1.0,59390.92287210369,16.53894422046134,0.0,-665830.3953390367,9888.304257111207,3874296.5457015103,400000.0,13696016.524804335,21359858.7819759,3188586.2131468076,14615000.0,1015000000.0,247.16473655529367,16.53894422046134,-0.0007231978790329663,14615000.0,38674229.76139982,38663660.224397756,0.0,-38663660.224397756,0.0,0.0
4622.0,1.0,59407.46128450093,16.537880574020868,0.0,-669493.2621509825,9891.105922648929,3874296.5457015103,400000.0,13694818.832818808,21358924.820961032,3188586.2131468076,14615000.0,1015000000.0,247.15446003672255,16.537880574020868,-0.0010636464404711887,14615000.0,38668438.04325302,38652892.850525536,0.0,-38652892.850525536,0.0,0.0
4623.0,1.0,59423.99849456944,16.536539562992896,0.0,-673155.9311017595,9892.62541410069,3874296.5457015103,400000.0,13693057.417251484,21357551.193717644,3188586.2131468076,14615000.0,1015000000.0,247.14418426524574,16.536539562992896,-0.0013410110279714615,14615000.0,38661641.85098298,38642042.97480918,0.0,-38642042.97480918,0.0,0.0
4624.0,1.0,59440.53432803599,16.535127370113106,0.0,-676818.3337795703,9892.642135318363,3874296.5457015103,400000.0,13690836.842923695,21355819.36891984,3188586.2131468076,14615000.0,1015000000.0,247.13390934915182,16.535127370113106,-0.0014121928797905525,14615000.0,38654027.06590079,38633387.86696265,0.0,-38633387.86696265,0.0,0.0
4625.0,1.0,59457.0688763072,16.533969172308083,0.0,-679158.5003926815,9892.642135318363,3874296.5457015103,400000.0,13688498.593535513,21353995.617587827,3188586.2131468076,14615000.0,1015000000.0,247.12363523164328,16.533969172308083,-0.001158197805022354,14615000.0,38647524.89856748,38630597.83764708,0.0,-38630597.83764708,0.0,0.0
4626.0,1.0,59473.60255656758,16.53339134846583,0.0,-680498.188143134,9892.642135318363,3874296.5457015103,400000.0,13686581.047522545,21352499.883669417,3188586.2131468076,14615000.0,1015000000.0,247.113361653493,16.53339134846583,-0.0005778238422529114,14615000.0,38642771.93088566,38634327.03543113,0.0,-38634327.03543113,0.0,0.0
4627.0,1.0,59490.136070302215,16.53363612080001,0.0,-681837.8055642708,9892.642135318363,3874296.5457015103,400000.0,13685624.435764644,21351753.66336406,3188586.2131468076,14615000.0,1015000000.0,247.10308817881727,16.53363612080001,0.0002447723341809649,14615000.0,38639729.481401265,38643306.82906532,0.0,-38643306.82906532,0.0,0.0
4628.0,1.0,59506.67017346937,16.534570213508026,0.0,-683177.409492901,9893.666574735593,3874296.5457015103,400000.0,13686029.662613047,21352069.77023366,3188586.2131468076,14615000.0,1015000000.0,247.09281433788425,16.534570213508026,0.0009340927080145889,14615000.0,38639112.23563005,38652764.00055768,0.0,-38652764.00055768,0.0,0.0
4629.0,1.0,59523.20541069009,16.535904227937753,0.0,-684517.0611794444,9896.07209531405,3874296.5457015103,400000.0,13687576.1320699,21353276.08761767,3188586.2131468076,14615000.0,1015000000.0,247.08253979228124,16.535904227937753,0.0013340144297266932,14615000.0,38640527.776304945,38660024.3971954,0.0,-38660024.3971954,0.0,0.0
4630.0,1.0,59539.74201439272,16.537303177321547,0.0,-685856.8047510305,9896.469297248155,3874296.5457015103,400000.0,13689784.857234264,21354998.876783337,3188586.2131468076,14615000.0,1015000000.0,247.07226439758367,16.537303177321547,0.001398949383794701,14615000.0,38643119.94426533,38663565.58950949,0.0,-38663565.58950949,0.0,0.0
4631.0,1.0,59556.27991716194,16.53850236110699,0.0,-687196.6590398279,9898.721565448235,3874296.5457015103,400000.0,13692101.28649436,21356805.525038417,3188586.2131468076,14615000.0,1015000000.0,247.0619881956815,16.53850236110699,0.0011991837854417042,14615000.0,38645905.41975991,38663431.49078414,0.0,-38663431.49078414,0.0,0.0
4632.0,1.0,59572.8188564214,16.539376157816903,0.0,-688536.6185836076,9900.709407929402,3874296.5457015103,400000.0,13694087.09288497,21358354.189570952,3188586.2131468076,14615000.0,1015000000.0,247.05171134973256,16.539376157816903,0.0008737967099143873,14615000.0,38648101.91898176,38660872.45789716,0.0,-38660872.45789716,0.0,0.0
4633.0,1.0,59589.358508298676,16.53992759672981,0.0,-689876.6621075033,9900.82522075924,3874296.5457015103,400000.0,13695534.16035071,21359482.638762575,3188586.2131468076,14615000.0,1015000000.0,247.04143406098234,16.53992759672981,0.0005514389129075425,14615000.0,38649337.50792805,38657396.78764019,0.0,-38657396.78764019,0.0,0.0
4634.0,1.0,59605.89858814945,16.540232104821136,0.0,-691216.7633702226,9900.82522075924,3874296.5457015103,400000.0,13696447.420475723,21360194.784721058,3188586.2131468076,14615000.0,1015000000.0,247.03115650630107,16.540232104821136,0.0003045080913253173,14615000.0,38649622.81274883,38654073.19850355,0.0,-38654073.19850355,0.0,0.0
4635.0,1.0,59622.43889434694,16.540380290158208,0.0,-692556.8993088729,9901.621568168724,3874296.5457015103,400000.0,13696951.741601637,21360588.036269844,3188586.2131468076,14615000.0,1015000000.0,247.0208788109741,16.540380290158208,0.00014818533707128267,14615000.0,38649181.04583229,38651346.774533585,0.0,-38651346.774533585,0.0,0.0
4636.0,1.0,59638.979308100505,16.54044721697106,0.0,-693897.0535869364,9904.33438191945,3874296.5457015103,400000.0,13697197.166997109,21360779.40758302,3188586.2131468076,14615000.0,1015000000.0,247.01060104881472,16.54044721697106,6.692681285258573e-05,14615000.0,38648280.40107662,38649258.53644646,0.0,-38649258.53644646,0.0,0.0
4637.0,1.0,59655.51977587636,16.5404883347446,0.0,-695237.216579575,9907.35097496994,3874296.5457015103,400000.0,13697308.012284815,21360865.83902297,3188586.2131468076,14615000.0,1015000000.0,247.00032325308737,16.5404883347446,4.1117773541543556e-05,14615000.0,38647140.53140469,38647741.467665,0.0,-38647741.467665,0.0,0.0
4638.0,1.0,59672.06029425697,16.540548426473844,0.0,-696577.3839492907,9914.19671355447,3874296.5457015103,400000.0,13697376.11243974,21360918.939838972,3188586.2131468076,14615000.0,1015000000.0,246.9900454259156,16.540548426473844,6.009172924237305e-05,14615000.0,38645928.41074449,38646806.65136737,0.0,-38646806.65136737,0.0,0.0
4639.0,1.0,59688.600921204415,16.54070546842142,0.0,-697782.93176743,9931.439265169482,3874296.5457015103,400000.0,13697475.637979155,21360996.544231977,3188586.2131468076,14615000.0,1015000000.0,246.9797675312834,16.54070546842142,0.00015704194757759637,14615000.0,38644917.23541038,38647212.40347423,0.0,-38647212.40347423,0.0,0.0
4640.0,1.0,59705.14182698091,16.541106084564262,0.0,-697609.157201449,10004.179073105905,3874296.5457015103,400000.0,13697735.736786906,21361199.35325699,3188586.2131468076,14615000.0,1015000000.0,246.96948946339438,16.541106084564262,0.000400616142840704,14615000.0,38645626.65761706,38651481.66254468,0.0,-38651481.66254468,0.0,0.0
4641.0,1.0,59721.6834018674,16.54204368841886,0.0,-696894.3823438052,10219.120622861334,3874296.5457015103,400000.0,13698399.263565866,21361716.721836444,3188586.2131468076,14615000.0,1015000000.0,246.95921097973866,16.54204368841886,0.0009376038545987342,14615000.0,38647737.26938288,38661440.34971784,0.0,-38661440.34971784,0.0,0.0
4642.0,1.0,59738.226434184835,16.544020946458406,0.0,-696179.5785722053,10598.666948975228,3874296.5457015103,400000.0,13699952.247495271,21362927.573628142,3188586.2131468076,14615000.0,1015000000.0,246.94893159047507,16.544020946458406,0.0019772580395454042,14615000.0,38651595.45520169,38680493.08144965,0.0,-38680493.08144965,0.0,0.0
4643.0,1.0,59754.77234819245,16.54780706877175,0.0,-695464.7118212853,11128.946194662973,3874296.5457015103,400000.0,13703227.533204524,21365481.068292335,3188586.2131468076,14615000.0,1015000000.0,246.9386504106078,16.54780706877175,0.0037861223133432986,14615000.0,38658669.38157175,38714003.55918126,0.0,-38714003.55918126,0.0,0.0
4644.0,1.0,59771.323445018286,16.554386582902517,0.0,-694749.7205451617,11794.337160183171,3874296.5457015103,400000.0,13709500.256424744,21370370.5884924,3188586.2131468076,14615000.0,1015000000.0,246.92836601027858,16.554386582902517,0.006579514130766739,14615000.0,38671212.00723368,38767371.60625484,0.0,-38767371.60625484,0.0,0.0
4645.0,1.0,59787.88304980062,16.564822981766923,0.0,-694034.5053062023,12563.321939786048,3874296.5457015103,400000.0,13720404.394079342,21378867.584782142,3188586.2131468076,14615000.0,1015000000.0,246.91807632333712,16.564822981766923,0.010436398864406726,14615000.0,38692097.34119658,38844625.310599886,0.0,-38844625.310599886,0.0,0.0
4646.0,1.0,59804.455460409496,16.579998235982277,0.0,-693318.9224166763,13411.689362995943,3874296.5457015103,400000.0,13737709.384311112,21392345.486138783,3188586.2131468076,14615000.0,1015000000.0,246.9077786792042,16.579998235982277,0.015175254215353817,14615000.0,38724444.18309772,38946230.52345511,0.0,-38946230.52345511,0.0,0.0
