time_seconds,milepost,speed_mps,accel_ms2,F_dynamic_kN,F_air_kN,F_total_brake_kN,F_resistance_kN,pwr_whl_out_watts,res_grade_newtons,res_curve_newtons
2571.0,268.6495366173438,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2572.0,268.66064775607146,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2573.0,268.67175889479915,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2574.0,268.6828700335268,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2575.0,268.6939811722545,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2576.0,268.7050923109822,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2577.0,268.71620344970984,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2578.0,268.72731458843754,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2579.0,268.73842572716524,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2580.0,268.7495368658929,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2581.0,268.7606480046206,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2582.0,268.7717591433482,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2583.0,268.7828702820759,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2584.0,268.7939814208036,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2585.0,268.80509255953126,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2586.0,268.81620369825896,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2587.0,268.8273148369866,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2588.0,268.8384259757143,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2589.0,268.849537114442,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2590.0,268.86064825316964,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2591.0,268.87175939189734,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2592.0,268.88287053062504,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2593.0,268.8939816693527,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2594.0,268.9050928080804,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2595.0,268.9162039468081,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2596.0,268.9273150855357,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2597.0,268.9384262242634,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2598.0,268.94953736299107,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2599.0,268.96064850171877,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2600.0,268.97175964044646,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2601.0,268.9828707791741,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2602.0,268.9939819179018,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2603.0,269.00509305662945,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2604.0,269.01620419535715,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2605.0,269.02731533408485,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2606.0,269.0384264728125,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2607.0,269.0495376115402,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2608.0,269.0606487502679,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2609.0,269.07175988899553,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2610.0,269.08287102772323,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2611.0,269.09398216645087,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2612.0,269.10509330517857,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2613.0,269.11620444390627,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2614.0,269.1273155826339,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2615.0,269.1384267213616,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2616.0,269.14953786008925,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2617.0,269.16064899881695,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2618.0,269.17176013754465,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2619.0,269.1828712762723,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2620.0,269.193982415,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2621.0,269.2050935537277,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2622.0,269.21620469245534,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2623.0,269.22731583118303,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2624.0,269.2384269699107,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2625.0,269.2495381086384,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2626.0,269.2606492473661,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2627.0,269.2717603860937,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2628.0,269.2828715248214,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2629.0,269.2939826635491,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2630.0,269.30509380227676,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2631.0,269.31620494100446,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2632.0,269.3273160797321,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2633.0,269.3384272184598,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2634.0,269.3495383571875,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2635.0,269.36064949591514,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2636.0,269.37176063464284,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2637.0,269.38287177337054,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2638.0,269.3939829120982,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2639.0,269.4050940508259,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2640.0,269.4162051895535,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2641.0,269.4273163282812,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2642.0,269.4384274670089,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2643.0,269.44953860573656,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2644.0,269.46064974446426,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2645.0,269.4717608831919,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2646.0,269.4828720219196,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2647.0,269.4939831606473,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2648.0,269.50509429937495,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2649.0,269.51620543810265,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2650.0,269.52731657683034,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2651.0,269.538427715558,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2652.0,269.5495388542857,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2653.0,269.5606499930133,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2654.0,269.571761131741,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2655.0,269.5828722704687,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2656.0,269.59398340919637,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2657.0,269.60509454792407,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2658.0,269.6162056866517,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2659.0,269.6273168253794,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2660.0,269.6384279641071,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2661.0,269.64953910283475,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2662.0,269.66065024156245,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2663.0,269.67176138029015,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2664.0,269.6828725190178,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2665.0,269.6939836577455,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2666.0,269.70509479647313,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2667.0,269.71620593520083,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2668.0,269.72731707392853,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2669.0,269.7384282126562,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2670.0,269.7495393513839,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2671.0,269.7606504901116,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2672.0,269.7717616288392,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2673.0,269.7828727675669,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2674.0,269.79398390629456,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2675.0,269.80509504502226,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2676.0,269.81620618374996,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2677.0,269.8273173224776,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2678.0,269.8384284612053,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2679.0,269.849539599933,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2680.0,269.86065073866064,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2681.0,269.87176187738834,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2682.0,269.882873016116,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2683.0,269.8939841548437,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2684.0,269.9050952935714,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2685.0,269.916206432299,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2686.0,269.9273175710267,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2687.0,269.93842870975436,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2688.0,269.94953984848206,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2689.0,269.96065098720976,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2690.0,269.9717621259374,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2691.0,269.9828732646651,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2692.0,269.9939844033928,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2693.0,270.00509554212044,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2694.0,270.01620668084814,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2695.0,270.0273178195758,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2696.0,270.0384289583035,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2697.0,270.0495400970312,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2698.0,270.0606512357588,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2699.0,270.0717623744865,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2700.0,270.08287351321417,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2701.0,270.09398465194187,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2702.0,270.10509579066957,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2703.0,270.1162069293972,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2704.0,270.1273180681249,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2705.0,270.1384292068526,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2706.0,270.14954034558025,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2707.0,270.16065148430795,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2708.0,270.17176262303565,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2709.0,270.1828737617633,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2710.0,270.193984900491,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2711.0,270.20509603921863,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2712.0,270.21620717794633,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2713.0,270.22731831667403,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2714.0,270.2384294554017,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2715.0,270.24954059412937,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2716.0,270.260651732857,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2717.0,270.2717628715847,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2718.0,270.2828740103124,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2719.0,270.29398514904005,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2720.0,270.30509628776775,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2721.0,270.31620742649545,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2722.0,270.3273185652231,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2723.0,270.3384297039508,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2724.0,270.34954084267844,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2725.0,270.36065198140614,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2726.0,270.37176312013383,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2727.0,270.3828742588615,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2728.0,270.3939853975892,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2729.0,270.4050965363168,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2730.0,270.4162076750445,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2731.0,270.4273188137722,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2732.0,270.43842995249986,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2733.0,270.44954109122756,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2734.0,270.46065222995526,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2735.0,270.4717633686829,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2736.0,270.4828745074106,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2737.0,270.4939856461383,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2738.0,270.50509678486594,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2739.0,270.51620792359364,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2740.0,270.5273190623213,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2741.0,270.538430201049,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2742.0,270.5495413397767,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2743.0,270.5606524785043,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2744.0,270.571763617232,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2745.0,270.58287475595966,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2746.0,270.59398589468736,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2747.0,270.60509703341506,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2748.0,270.6162081721427,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2749.0,270.6273193108704,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2750.0,270.63843044959805,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2751.0,270.64954158832575,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2752.0,270.66065272705345,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2753.0,270.6717638657811,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2754.0,270.6828750045088,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2755.0,270.6939861432365,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2756.0,270.70509728196413,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2757.0,270.7162084206918,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2758.0,270.72731955941947,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2759.0,270.73843069814717,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2760.0,270.74954183687487,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2761.0,270.7606529756025,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2762.0,270.7717641143302,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2763.0,270.7828752530579,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2764.0,270.79398639178555,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2765.0,270.80509753051325,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2766.0,270.8162086692409,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2767.0,270.8273198079686,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2768.0,270.8384309466963,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2769.0,270.84954208542393,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2770.0,270.86065322415163,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2771.0,270.8717643628793,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2772.0,270.882875501607,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2773.0,270.8939866403347,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2774.0,270.9050977790623,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2775.0,270.91620891779,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2776.0,270.9273200565177,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2777.0,270.93843119524536,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2778.0,270.94954233397306,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2779.0,270.9606534727007,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
2780.0,270.9717646114284,17.8816,0.0,0.0,234.07604190660035,234.07604190660035,234.07604190660035,4185654.150957065,0.0,0.0
