time_seconds,milepost,speed_mps,accel_ms2,F_dynamic_kN,F_air_kN,F_total_brake_kN,F_resistance_kN,pwr_whl_out_watts,res_grade_newtons,res_curve_newtons,res_rolling_newtons,res_aero_newtons
4097.0,250.15120435435833,8.9410597683384,6.339651315873504e-05,0.0,0.0,0.0,1779.9615023068525,6377172.426293615,-341004.1309484571,14299.720471108056,1006084.5210898916,1000581.39169431
4098.0,250.1567601153136,8.941156903160268,7.684787973206251e-05,0.0,0.0,0.0,1777.5553041725532,6377172.426293615,-343424.7489375266,14299.60409566813,1006084.5210898916,1000595.9279245202
4099.0,250.16231593357932,8.941244232398654,8.92130163345645e-05,0.0,0.0,0.0,1775.1559379111852,6377172.426293615,-345845.38886681537,14299.1368877453,1006084.5210898916,1000617.6688003638
4100.0,250.1678718085493,8.941339415925784,0.00010111868461863178,0.0,0.0,0.0,1772.7546311951915,6377172.426293615,-348266.0537662236,14298.948695535357,1006084.5210898916,1000637.2151759882
4101.0,250.17342774612544,8.941445741669083,0.0001132388742320325,0.0,0.0,0.0,1770.3552461608444,6377172.426293615,-350686.7433716127,14298.948695535357,1006084.5210898916,1000658.51974703
4102.0,250.17898375365687,8.941564579537808,0.0001261694148605422,0.0,0.0,0.0,1767.9583280375716,6377172.426293615,-353107.46025445673,14298.948695535357,1006084.5210898916,1000682.3185066014
4103.0,250.18453983939932,8.94169747797987,0.0001403643422503559,0.0,0.0,0.0,1765.5641803433216,6377172.426293615,-355528.20761674567,14298.948695535357,1006084.5210898916,1000708.9181746404
4104.0,250.19009601251696,8.941845812310465,0.0001561344188178266,0.0,0.0,0.0,1763.173146191696,6377172.426293615,-357948.9890555119,14298.948695535357,1006084.5210898916,1000738.6654617812
4105.0,250.19565228305132,8.94201103123915,0.0001736869557966326,0.0,0.0,0.0,1760.7855295808934,6377172.426293615,-360369.8085635675,14298.948695535357,1006084.5210898916,1000771.868359034
4106.0,250.2012086620833,8.942195031402482,0.0001931775349631184,0.0,0.0,0.0,1758.4016505930472,6377172.426293615,-362790.6705160001,14298.948695535357,1006084.5210898916,1000808.8513236204
4107.0,250.2067651619511,8.942399963070105,0.00021475358199603552,0.0,0.0,0.0,1756.0219291695905,6377172.426293615,-365211.579740743,14298.948695535357,1006084.5210898916,1000850.0391249068
4108.0,250.2123217963208,8.942627949988347,0.00023857684017452357,0.0,0.0,0.0,1753.6468415406653,6377172.426293615,-367632.5416135388,14298.948695535357,1006084.5210898916,1000895.9133687773
4109.0,250.2178785801299,8.942880960751669,0.0002648327062731652,0.0,0.0,0.0,1751.2768574952381,6377172.426293615,-370053.5620886905,14298.948695535357,1006084.5210898916,1000946.9497985016
4110.0,250.2234355299048,8.943162140714703,0.000293730253136932,0.0,0.0,0.0,1748.9124116211483,6377172.426293615,-372474.647674461,14298.948695535357,1006084.5210898916,1001003.5895101824
4111.0,250.22899266382743,8.943473673356499,0.0003255031376770832,0.0,0.0,0.0,1746.5542013533925,6377172.426293615,-374895.8055713675,14298.948695535357,1006084.5210898916,1001066.5371393332
4112.0,250.2345500018256,8.94381899457713,0.0003604311579950162,0.0,0.0,0.0,1744.2033521535088,6377172.426293615,-377317.04370126873,14299.592645000044,1006084.5210898916,1001136.282119886
4113.0,250.24010756585287,8.944201188794382,0.0003988699938121376,0.0,0.0,0.0,1741.860678661271,6377172.426293615,-379738.3707466956,14300.93389430057,1006084.5210898916,1001213.5944237744
4114.0,250.2456653800675,8.944624267525596,0.0004413540470181468,0.0,0.0,0.0,1739.5264418709498,6377172.426293615,-382159.7962728056,14302.551528465983,1006084.5210898916,1001299.165525398
4115.0,250.25122347095243,8.945091701941516,0.0004888187860915701,0.0,0.0,0.0,1737.2012542204225,6377172.426293615,-384581.3308053043,14304.169235453175,1006084.5210898916,1001393.894700382
4116.0,250.256781867442,8.945607911069496,0.0005431073362965669,0.0,0.0,0.0,1734.8858291427894,6377172.426293615,-387002.9858827951,14305.733418825908,1006084.5210898916,1001498.5605168672
4117.0,250.26234060121396,8.946177306161792,0.0006076844562034272,0.0,0.0,0.0,1732.5807840984605,6377172.426293615,-389424.77411194664,14306.883017129758,1006084.5210898916,1001614.154103386
4118.0,250.26789970679906,8.946804658442051,0.0006884971432332296,0.0,0.0,0.0,1730.2863639977354,6377172.426293615,-391846.7092947435,14306.886958568495,1006084.5210898916,1001741.6652440188
4119.0,250.27345922201368,8.947495772603224,0.0007947359894053302,0.0,0.0,0.0,1728.0050746337831,6377172.426293615,-394268.8064761624,14307.195223808752,1006084.5210898916,1001882.1647962454
4120.0,250.27901918814234,8.948256006401055,0.0009385510673751654,0.0,0.0,0.0,1725.7389051262062,6377172.426293615,-396691.0821328,14308.510534831488,1006084.5210898916,1002036.955634283
4121.0,250.28457965009744,8.949091679221157,0.0011336934400578626,0.0,0.0,0.0,1723.4881550820949,6377172.426293615,-399113.5542522645,14309.947036981412,1006084.5210898916,1002207.2412074864
4122.0,250.2901406568185,8.95000943371141,0.001392634907679466,0.0,0.0,0.0,1721.253300282768,6377172.426293615,-401536.242402847,14310.580455951893,1006084.5210898916,1002394.4411397714
4123.0,250.29570228258132,8.951084176598334,0.0017235915848130817,0.0,0.0,0.0,1719.035806769671,6377172.426293615,-403959.1679074568,14310.40517375064,1006084.5210898916,1002600.0484134856
4124.0,250.30126477352223,8.952794165047713,0.0021288430495745823,0.0,0.0,0.0,1716.8523526747138,6377172.426293615,-406382.3631279993,14309.341644249907,1006084.5210898916,1002840.8530685717
4125.0,250.30682859319785,8.955360948533073,0.002605231750535632,0.0,0.0,0.0,1714.8093201148413,6377172.426293615,-408805.9353058267,14306.685206612272,1006084.5210898916,1003224.049124164
4126.0,250.31239421723103,8.958601814495495,0.003146275606790512,0.0,0.0,0.0,1712.954182176572,6377172.426293615,-411230.086412155,14300.363342696755,1006084.5210898916,1003799.3841561388
4127.0,250.317961828673,8.961757781551945,0.003744698862858442,0.0,0.0,0.0,1711.2449957708618,6377172.426293615,-413655.02367539227,14289.450490225052,1006084.5210898916,1004526.0478661376
4128.0,250.32353165568512,8.965733025847445,0.004393160378821774,0.0,0.0,0.0,1709.5044697479343,6377172.426293615,-416080.82685081975,14266.847195853285,1006084.5210898916,1005233.9283130092
4129.0,250.32910434934266,8.970984595775372,0.005083532407704159,0.0,0.0,0.0,1707.9118275417604,6377172.426293615,-418507.5953481237,14208.975104992169,1006084.5210898916,1006125.9266950004
4130.0,250.3346803721286,8.976448424834947,0.005804331259148117,0.0,0.0,0.0,1706.560154229702,6377172.426293615,-420935.61284018727,14106.321853606592,1006084.5210898916,1007304.9241263912
4131.0,250.34026027851343,8.983484657956145,0.006538473873397479,0.0,0.0,0.0,1705.2110063865418,6377172.426293615,-423365.0808304279,13959.258785358285,1006084.5210898916,1008532.3073417196
4132.0,250.34584434532448,8.989839505430316,0.0072624754109804,0.0,0.0,0.0,1704.170173024066,6377172.426293615,-425796.2409011397,13767.87983203666,1006084.5210898916,1010114.0130032772
4133.0,250.35143297314377,8.9981650839643,0.007949419058476412,0.0,0.0,0.0,1702.932981729111,6377172.426293615,-428229.21366571233,13534.062176880503,1006084.5210898916,1011543.6121280512
4134.0,250.35702723518588,9.007974265766372,0.00857675340417357,0.0,0.0,0.0,1702.0995587286359,6377172.426293615,-430664.1736573746,13261.130668127922,1006084.5210898916,1013418.080627991
4135.0,250.36262766715066,9.018024090674922,0.009136550930570616,0.0,0.0,0.0,1701.5574786024158,6377172.426293615,-433101.588474732,12945.743397263506,1006084.5210898916,1015628.8025899928
4136.0,250.36823435040887,9.02809517883482,0.009641712641550722,0.0,0.0,0.0,1702.0223791580167,6377172.426293615,-434554.1722592286,12595.773359593346,1006084.5210898916,1017896.2569677604
4137.0,250.3738474061666,9.038535127411482,0.010123299355160122,0.0,0.0,0.0,1703.7052783116953,6377172.426293615,-434769.3557090934,12219.067818840962,1006084.5210898916,1020171.0451120562
4138.0,250.37946632133028,9.046954731619264,0.010617417500789452,0.0,0.0,0.0,1705.7224760164693,6377172.426293615,-434718.40564197017,11824.53146061794,1006084.5210898916,1022531.82910793
4139.0,250.38509113291073,9.05751380614303,0.011149621650385428,0.0,0.0,0.0,1707.2789271735367,6377172.426293615,-434667.40238864266,11424.06805094082,1006084.5210898916,1024437.7404213472
4140.0,250.3907225796024,9.068311031417595,0.011727187032998165,0.0,0.0,0.0,1709.3214952639153,6377172.426293615,-434616.34561316215,11022.856661311744,1006084.5210898916,1026830.463125874
4141.0,250.3963619375494,9.082977605388182,0.012344549601591238,0.0,0.0,0.0,1711.4198707216651,6377172.426293615,-434565.22861035226,10620.54048017774,1006084.5210898916,1029280.0377619482
4142.0,250.40201004433825,9.096470753829548,0.012996939066653583,0.0,0.0,0.0,1714.3961680950438,6377172.426293615,-434514.0397965708,10213.55787609843,1006084.5210898916,1032612.1289256248
4143.0,250.40766628243637,9.109149687761928,0.013690451653913454,0.0,0.0,0.0,1717.1037017723393,6377172.426293615,-434462.7715689898,9799.56629885129,1006084.5210898916,1035682.385952586
4144.0,250.4133306301848,9.12257312317358,0.014440330355197976,0.0,0.0,0.0,1719.6107886766808,6377172.426293615,-434436.6922123961,9391.431378959109,1006084.5210898916,1038571.5284202262
4145.0,250.41900349662288,9.136568623699462,0.015260516712742579,0.0,0.0,0.0,1722.031184836313,6377172.426293615,-434675.4418014096,8987.399919595822,1006084.5210898916,1041634.7056282354
4146.0,250.42468534712148,9.151489939211846,0.016153212674051592,0.0,0.0,0.0,1724.0579599672412,6377172.426293615,-435442.55096626293,8582.760831824555,1006084.5210898916,1044833.229011788
4147.0,250.43037798671156,9.171295256585164,0.017110824773700278,0.0,0.0,0.0,1726.2945713808747,6377172.426293615,-436216.1687872492,8177.480921268503,1006084.5210898916,1048248.7381569636
4148.0,250.4360822542362,9.18891653954718,0.018126598287820456,0.0,0.0,0.0,1729.6513838762783,6377172.426293615,-436991.25560736225,7767.308056244557,1006084.5210898916,1052790.8103375044
4149.0,250.44179773785618,9.207396278480456,0.019207902346342592,0.0,0.0,0.0,1732.5129741636679,6377172.426293615,-437767.92564008903,7356.119252697874,1006084.5210898916,1056840.2594611673
4150.0,250.4475250692789,9.227050825120047,0.02038103482378479,0.0,0.0,0.0,1735.5806727829493,6377172.426293615,-438546.1228110735,6946.9387382941695,1006084.5210898916,1061095.335765837
4151.0,250.4532649972511,9.247940540461304,0.02168891990567891,0.0,0.0,0.0,1738.9273028512068,6377172.426293615,-439325.9331310325,6538.414725338061,1006084.5210898916,1065630.3001670097
4152.0,250.45901830758262,9.270124357451508,0.023180156486447733,0.0,0.0,0.0,1742.5669151520074,6377172.426293615,-440107.4585463087,6128.992214883624,1006084.5210898916,1070460.860393541
4153.0,250.4647858836321,9.293857321460909,0.02490266291343562,0.0,0.0,0.0,1746.5137667980616,6377172.426293615,-440890.806049594,5717.421782973365,1006084.5210898916,1075602.6299747906
4154.0,250.47056870556807,9.31919598741171,0.026903633549383615,0.0,0.0,0.0,1750.8254213579273,6377172.426293615,-441676.09591543,5299.895339510194,1006084.5210898916,1081117.1008439555
4155.0,250.4763677505255,9.346074036175391,0.02924251868565425,0.0,0.0,0.0,1755.5155113709413,6377172.426293615,-442463.4615996096,4874.224368087854,1006084.5210898916,1087020.2275125715
4156.0,250.48218399641496,9.374560283328057,0.03201463330560753,0.0,0.0,0.0,1760.5783936225553,6377172.426293615,-443253.0361448839,4447.359227213092,1006084.5210898916,1093299.5494503346
4157.0,250.48802155774356,9.414681613807316,0.03537909184939719,0.0,0.0,0.0,1766.0328316843509,6377172.426293615,-444044.9526996078,4018.9403426056942,1006084.5210898916,1099974.3229514617
4158.0,250.49388214785333,9.448682560680718,0.03956477478009007,0.0,0.0,0.0,1774.2400560787048,6377172.426293615,-444839.7714784536,3585.4748214402157,1006084.5210898916,1109409.8316458266
4159.0,250.49976409421208,9.483420545274653,0.04484410705253294,0.0,0.0,0.0,1781.0344391047538,6377172.426293615,-445637.72576315375,3150.116536562621,1006084.5210898916,1117437.5272414533
4160.0,250.5056685542512,9.521146893459733,0.051472577776503506,0.0,0.0,0.0,1788.0327527600043,6377172.426293615,-446438.58782848023,2717.693094516241,1006084.5210898916,1125669.1264040766
4161.0,250.51160222447987,9.577438798170824,0.059627976296520446,0.0,0.0,0.0,1795.7805487746573,6377172.426293615,-447242.51526561973,2295.4697000427973,1006084.5210898916,1134643.0732503426
4162.0,250.51757139290225,9.635404219582655,0.06935642669870754,0.0,0.0,0.0,1808.0195069435104,6377172.426293615,-448050.4198442201,1885.9634874717003,1006084.5210898916,1148099.4422103672
4163.0,250.5235840960186,9.717563046902752,0.08054435689041056,0.0,0.0,0.0,1820.7612147170744,6377172.426293615,-448863.1577135364,1501.096230898081,1006084.5210898916,1162038.755109821
4164.0,250.5296476973415,9.799229259127408,0.09290118624517843,0.0,0.0,0.0,1839.4932512083692,6377172.426293615,-449681.8230909914,1150.4484964033925,1006084.5210898916,1181940.1047130655
4165.0,250.53576578528785,9.89293805198404,0.10595307694770634,0.0,0.0,0.0,1858.309145599489,6377172.426293615,-450507.4185627311,842.457964269888,1006084.5210898916,1201889.5851080588
4166.0,250.54195215218064,10.018997338537652,0.11905036972761464,0.0,0.0,0.0,1880.3123489804611,6377172.426293615,-451340.4327131023,581.727553248599,1006084.5210898916,1224986.5330504235
4167.0,250.54822645724988,10.175982901742255,0.13139890802159074,0.0,0.0,0.0,1910.6771298846722,6377172.426293615,-452182.74344911886,371.5050662720665,1006084.5210898916,1256403.8471776275
4168.0,250.55459339516094,10.317152813831472,0.14212650139339914,0.0,0.0,0.0,1949.3445267424077,6377172.426293615,-453037.0274921523,212.06948976089484,1006084.5210898916,1296084.9636549074
4169.0,250.56105145056833,10.469260964789846,0.15040059491184474,0.0,0.0,0.0,1984.5790157930655,6377172.426293615,-453903.924048882,103.22408427293506,1006084.5210898916,1332295.194667783
4170.0,250.56761151823304,10.645497626258448,0.15560835473302223,0.0,0.0,0.0,2023.2199570990997,6377172.426293615,-454783.2267959847,49.20926840158368,1006084.5210898916,1371869.4535367913
4171.0,250.57429418603505,10.863871574738226,0.15758672058716106,0.0,0.0,0.0,2068.882522512464,6377172.426293615,-455676.4191201289,28.867847777986057,1006084.5210898916,1418445.5526949237
4172.0,250.5810950938271,11.026074317277118,0.15680031676239228,0.0,0.0,0.0,2126.7537067521266,6377172.426293615,-456586.30418391735,19.155280410273654,1006084.5210898916,1477236.3345657422
4173.0,250.58799324306128,11.176860659833256,0.15435445532615258,0.0,0.0,0.0,2170.2647159759495,6377172.426293615,-457512.2883272989,15.169786531127402,1006084.5210898916,1521677.313426826
4174.0,250.5949788358997,11.3075272973446,0.15176423321392019,0.0,0.0,0.0,2212.144042720399,6377172.426293615,-457536.28374487103,14.7188627071354,1006084.5210898916,1563581.086512671
4175.0,250.60204638046503,11.440637044248414,0.15053777159888992,0.0,0.0,0.0,2248.9168275633688,6377172.426293615,-457536.2837448716,14.7188627071354,1006084.5210898916,1600353.8713556416
4176.0,250.6091937504663,11.564459831348826,0.15173567181732206,0.0,0.0,0.0,2286.8166303282337,6377172.426293615,-457536.2837448722,14.7188627071354,1006084.5210898916,1638253.6741205074
4177.0,250.61641987535398,11.694123822203853,0.1556954472543026,0.0,0.0,0.0,2322.470393612685,6377172.426293615,-457536.2837448726,14.7188627071354,1006084.5210898916,1673907.4374049583
4178.0,250.6237351147747,11.85129099640032,0.1620226516417505,0.0,0.0,0.0,2360.2174755649135,6377172.426293615,-457536.2837448733,14.7188627071354,1006084.5210898916,1711654.519357188
4179.0,250.63115479010716,12.030269602709083,0.16983383727811988,0.0,0.0,0.0,2406.5353825277175,6377172.426293615,-457536.2837448735,14.7188627071354,1006084.5210898916,1757972.4263199924
4180.0,250.63868848880668,12.218295727482417,0.17813071451973952,0.0,0.0,0.0,2460.034246550164,6377172.426293615,-457536.2837448733,14.7188627071354,1006084.5210898916,1811471.2903424385
4181.0,250.64634568753058,12.427776661218958,0.18614058650643367,0.0,0.0,0.0,2517.101238221501,6377172.426293615,-457536.2837448722,14.7188627071354,1006084.5210898916,1868538.2820137744
4182.0,250.65412379271814,12.607454943822331,0.19349706444547551,0.0,0.0,0.0,2581.7221313101445,6377172.426293615,-457536.283744872,14.7188627071354,1006084.5210898916,1933159.1751024176
4183.0,250.66202107322547,12.811363879529276,0.2002276763389428,0.0,0.0,0.0,2638.024664651744,6377172.426293615,-457536.283744872,14.7188627071354,1006084.5210898916,1989461.7084440172
4184.0,250.67004689731368,13.021195596747967,0.2065949871858872,0.0,0.0,0.0,2702.8989159222806,6377172.426293615,-457536.2837448712,14.7188627071354,1006084.5210898916,2054335.9597145529
4185.0,250.67820277457324,13.229963420968604,0.212893859056491,0.0,0.0,0.0,2770.744144170099,6377172.426293615,-457536.2837448716,14.7188627071354,1006084.5210898916,2122181.187962372
4186.0,250.68648846905424,13.439035691170554,0.21928230929250547,0.0,0.0,0.0,2839.3391950940463,6377172.426293615,-457536.2837448714,14.7188627071354,1006084.5210898916,2190776.238886319
4187.0,250.69490861745888,13.662727575915891,0.22570517272656218,0.0,0.0,0.0,2909.1276988097534,6377172.426293615,-457536.2837448704,14.7188627071354,1006084.5210898916,2260564.7426020247
4188.0,250.7034736035689,13.905221916687816,0.23190052521892585,0.0,0.0,0.0,2985.007906555513,6377172.426293615,-457536.2837448698,14.7188627071354,1006084.5210898916,2336444.950347784
4189.0,250.71218885755573,14.146391785651364,0.23747123216668084,0.0,0.0,0.0,3068.681189155248,6377172.426293615,-457536.2837448714,14.7188627071354,1006084.5210898916,2420118.2329475204
4190.0,250.7210569087364,14.397027188519893,0.24198297667383084,0.0,0.0,0.0,3153.3574422061265,6377172.426293615,-457536.283744872,14.7188627071354,1006084.5210898916,2504794.4859984
4191.0,250.73008053424192,14.64713575364112,0.24505625767043662,0.0,0.0,0.0,3242.899927361304,6377172.426293615,-457536.28374487365,14.7188627071354,1006084.5210898916,2594336.9711535787
4192.0,250.73926253339013,14.906781264685456,0.24642449741923064,0.0,0.0,0.0,3333.8217565314767,6377172.426293615,-457536.2837448752,14.7188627071354,1006084.5210898916,2685258.800323753
4193.0,250.74860563692707,15.165679227534016,0.2459596228114207,0.0,0.0,0.0,3429.8671639710683,6377172.426293615,-457536.28374487784,14.7188627071354,1006084.5210898916,2781304.2077633473
4194.0,250.7581069430937,15.415984904912191,0.24365807930535113,0.0,0.0,0.0,3527.316375885414,6377172.426293615,-457536.2837448809,14.7188627071354,1006084.5210898916,2878753.419677696
4195.0,250.767761658388,15.659454118590324,0.2396030263055076,0.0,0.0,0.0,3623.126753021523,6377172.426293615,-457536.28374488343,14.7188627071354,1006084.5210898916,2974563.796813808
4196.0,250.77756579182517,15.89691409292574,0.23391332316462787,0.0,0.0,0.0,3717.8250265085258,6377172.426293615,-457536.2837448854,14.7188627071354,1006084.5210898916,3069262.0703008124
4197.0,250.78751735101608,16.133970443684486,0.2267125013103988,0.0,0.0,0.0,3811.615378670308,6377172.426293615,-457536.2837448871,14.7188627071354,1006084.5210898916,3163052.422462596
4198.0,250.79761321764656,16.36139356246587,0.21811974301230577,0.0,0.0,0.0,3906.6542481537117,6377172.426293615,-457536.2837448871,14.7188627071354,1006084.5210898916,3258091.291946
4199.0,250.80784413439952,16.568653572001217,0.20826717885470236,0.0,0.0,0.0,3999.1531873700515,6377172.426293615,-457536.2837448867,14.7188627071354,1006084.5210898916,3350590.23116234
4200.0,250.81820410839396,16.77678752440555,0.19732389343209059,0.0,0.0,0.0,4084.5783059046657,6377172.426293615,-457536.2837448856,14.126575254072428,1006084.5210898916,3436015.941984406
4201.0,250.82868702723064,16.964373676881344,0.18551154154036273,0.0,0.0,0.0,4171.444013962059,6377172.426293615,-457536.283744885,11.77252236132546,1006084.5210898916,3522884.0040946915
4202.0,250.8392792411509,17.128573423976633,0.1731070896814784,0.0,0.0,0.0,4250.665094917951,6377172.426293615,-457536.28374488425,11.631760416535531,1006084.5210898916,3602105.225812528
4203.0,250.84997769473432,17.30632515586517,0.16043279925564233,0.0,0.0,0.0,4320.732779065107,6377172.426293615,-457536.283744885,11.631760416535531,1006084.5210898916,3672172.909959684
4204.0,250.86077435220204,17.444660302381788,0.14783434029227038,0.0,0.0,0.0,4397.3441764980325,6377172.426293615,-457536.28374488384,11.631760416535531,1006084.5210898916,3748784.307392608
4205.0,250.8716534738563,17.571750983708586,0.13564126820129055,0.0,0.0,0.0,4457.51422951888,6377172.426293615,-457536.283744884,11.631760416535531,1006084.5210898916,3808954.360413456
4206.0,250.8826090787492,17.690835372930486,0.12411995098649597,0.0,0.0,0.0,4513.215625260136,6377172.426293615,-457536.28374488384,11.631760416535531,1006084.5210898916,3864655.756154712
4207.0,250.8936361474787,17.80177020536114,0.11343438171899449,0.0,0.0,0.0,4565.774944480693,6377172.426293615,-457536.28374488425,11.631760416535531,1006084.5210898916,3917215.075375269
4208.0,250.9047281377898,17.89979716916122,0.10363534474347692,0.0,0.0,0.0,4615.056743092905,6377172.426293615,-457536.2837448844,11.631760416535531,1006084.5210898916,3966496.873987481
4209.0,250.91587882026337,17.990681494949722,0.09468201474565244,0.0,0.0,0.0,4658.860722836662,6377172.426293615,-457536.28374488384,11.631760416535531,1006084.5210898916,4010300.8537312383
4210.0,250.92708449401616,18.076796499643276,0.08648260673218121,0.0,0.0,0.0,4699.687864466488,6377172.426293615,-457536.28374488384,11.631760416535531,1006084.5210898916,4051127.995361063
4211.0,250.93834051758688,18.152741446950884,0.07893474993036868,0.0,0.0,0.0,4738.563306496518,6377172.426293615,-457536.28374488384,11.631760416535531,1006084.5210898916,4090003.437391093
4212.0,250.94964175151463,18.222314171641667,0.07195048662674756,0.0,0.0,0.0,4773.001662840814,6377172.426293615,-457536.283744884,11.631760416535531,1006084.5210898916,4124441.79373539
4213.0,250.96098431940993,18.285782261637618,0.06546400662681028,0.0,0.0,0.0,4804.677158041933,6377172.426293615,-457536.28374488367,11.631760416535531,1006084.5210898916,4156117.288936508
4214.0,250.97236452042,18.343443125383544,0.05942935833795249,0.0,0.0,0.0,4833.678984734313,6377172.426293615,-457536.28374488343,11.631760416535531,1006084.5210898916,4185119.115628889
4215.0,250.9837788431783,18.395609250278778,0.05381273323374797,0.0,0.0,0.0,4860.481131072618,6377172.426293615,-457169.76427980274,11.631760416535531,1006084.5210898916,4211554.742502113
4216.0,250.99522397643895,18.442612273129903,0.048587830326409495,0.0,0.0,0.0,4887.78478230731,6377172.426293615,-453854.291007166,11.631760416535531,1006084.5210898916,4235542.920464167
4217.0,251.00669681766485,18.484792323837507,0.043735659809188976,0.0,0.0,0.0,4912.781513744624,6377172.426293615,-450529.8683295337,11.631760416535531,1006084.5210898916,4257215.22922385
4218.0,251.0181944770344,18.522493935818165,0.039240892340924836,0.0,0.0,0.0,4935.609585172229,6377172.426293615,-447197.39742861874,11.631760416535531,1006084.5210898916,4276710.82975054
4219.0,251.02971427827657,18.556059926309224,0.03509310004435531,0.0,0.0,0.0,4956.412628403678,6377172.426293615,-443857.7176994826,11.631760416535531,1006084.5210898916,4294174.193252853
4220.0,251.04125375771522,18.58583175326502,0.03128349060413557,0.0,0.0,0.0,4975.3364271818455,6377172.426293615,-440511.6065080213,11.631760416535531,1006084.5210898916,4309751.880839558
4221.0,251.05281065950362,18.612136895043665,0.027801744578710038,0.0,0.0,0.0,4992.528705161211,6377172.426293615,-437159.77946850786,11.631760416535531,1006084.5210898916,4323592.331779411
4222.0,251.06438292940166,18.63529678038699,0.024633005553924673,0.0,0.0,0.0,5008.586197997635,6377172.426293615,-433349.5936799554,11.631760416535531,1006084.5210898916,4335839.638827283
4223.0,251.07596873296632,18.655697437093345,0.021757160696574653,0.0,0.0,0.0,5025.685990577053,6377172.426293615,-427047.05951468664,11.631760416535531,1006084.5210898916,4346636.897241431
4224.0,251.08756642337687,18.673556733571328,0.01915060098817721,0.0,0.0,0.0,5041.515539923789,6377172.426293615,-420737.15459182614,9.261538246704395,1006084.5210898916,4356158.911887477
4225.0,251.09917485162646,18.690259104809027,0.0167901354104706,0.0,0.0,0.0,5056.1729291558295,6377172.426293615,-414420.7758092004,5.885811011660637,1006084.5210898916,4364503.298064127
4226.0,251.11079269148877,18.703849703141,0.014657685649474025,0.0,0.0,0.0,5070.304025802719,6377172.426293615,-408098.54894336365,3.693497383392691,1006084.5210898916,4372314.360158807
4227.0,251.122418388119,18.71554752667477,0.012742200165562592,0.0,0.0,0.0,5082.99151653435,6377172.426293615,-401771.19628879806,2.8739904213102068,1006084.5210898916,4378675.317742835
4228.0,251.1340507866498,18.72542097645377,0.011038014581067325,0.0,0.0,0.0,5094.799038113867,6377172.426293615,-395439.56465103605,0.0,1006084.5210898916,4384154.081675012
4229.0,251.14568890610278,18.733961344506913,0.009540607893466708,0.0,0.0,0.0,5105.761290269559,6377172.426293615,-389104.28299839894,0.0,1006084.5210898916,4388781.052178067
4230.0,251.15733197354166,18.741346959640197,0.008242405072073904,0.0,0.0,0.0,5116.103907707903,6377172.426293615,-382765.88559510384,0.0,1006084.5210898916,4392785.272213115
4231.0,251.1689793216585,18.74773947709783,0.007130857883161066,0.0,0.0,0.0,5125.909276995736,6377172.426293615,-376424.7934006963,0.0,1006084.5210898916,4396249.549306541
4232.0,251.18063037931628,18.753286784843713,0.00618925005281813,0.0,0.0,0.0,5135.252260284377,6377172.426293615,-370081.3698469759,0.0,1006084.5210898916,4399249.109041462
4233.0,251.19228466233065,18.758120867860956,0.005399069338709095,0.0,0.0,0.0,5144.201495299564,6377172.426293615,-363735.9259887986,0.0,1006084.5210898916,4401852.900198471
4234.0,251.20394176483623,18.762361824786453,0.004742382044744442,0.0,0.0,0.0,5152.818342162885,6377172.426293615,-357388.72552450345,0.0,1006084.5210898916,4404122.546597497
4235.0,251.21560135153987,18.766116706453356,0.004203266525285098,0.0,0.0,0.0,5161.158728156087,6377172.426293615,-351039.9894980605,0.0,1006084.5210898916,4406114.196564256
4236.0,251.22726315059415,18.769482673615208,0.0037682146371002486,0.0,0.0,0.0,5169.272570876583,6377172.426293615,-344689.90051810886,0.0,1006084.5210898916,4407877.9503048
4237.0,251.2389269473166,18.77254656102631,0.0034259000857492475,0.0,0.0,0.0,5177.205236464726,6377172.426293615,-338338.606639229,0.0,1006084.5210898916,4409459.322014064
4238.0,251.25059257827075,18.77538647845116,0.0031667229593508386,0.0,0.0,0.0,5184.969608878253,6377172.426293615,-332013.93182624545,0.0,1006084.5210898916,4410899.019614607
4239.0,251.26225992632135,18.778073345024698,0.00298247741527096,0.0,0.0,0.0,5191.465042062443,6377172.426293615,-326853.1642887991,0.0,1006084.5210898916,4412233.68526135
4240.0,251.27392891618754,18.78067095747946,0.002865973278139632,0.0,0.0,0.0,5197.599607086394,6377172.426293615,-321981.52202627243,0.0,1006084.5210898916,4413496.608022775
4241.0,251.28559951039057,18.783237191961945,0.002810948461971747,0.0,0.0,0.0,5203.693114912147,6377172.426293615,-317109.1942319327,0.0380637616206285,1006084.5210898916,4414717.749990427
4242.0,251.29727170588313,18.78582499600294,0.002811894243299159,0.0,0.0,0.0,5209.059160649941,6377172.426293615,-312953.36309387954,3.695669850298555,1006084.5210898916,4415924.306984079
4243.0,251.3089455311568,18.788482935881355,0.0028639540936771382,0.0,0.0,0.0,5213.361842516967,6377172.426293615,-309880.8343474481,16.983577330155622,1006084.5210898916,4417141.172197194
4244.0,251.32062104373014,18.79125587366913,0.002962803658539328,0.0,0.0,0.0,5217.711315080268,6377172.426293615,-306807.87658581056,43.47861853525902,1006084.5210898916,4418391.191957653
4245.0,251.33229832793745,18.794185258755103,0.0031045564038833765,0.0,0.0,0.0,5222.162996169189,6377172.426293615,-303734.474668085,117.46642654502143,1006084.5210898916,4419695.483320838
