ReportDate,Subdivision,LineCode,TrackNumber,beg_mp,end_mp,length_ft,length_m,grade_to_next,speed,curvature_deg
2022-12-28,HENDERSON,00H,SG,247.43371212121212,247.43655303030303,14.999999999986358,4.5719999999958416,-0.25,37,-0.4
2022-12-28,HENDERSON,00H,SG,247.51666666666668,247.52007575757577,17.999999999983629,5.48639999999501,-0.25,37,-1.1
2022-12-28,HENDERSON,00H,SG,247.44526515151514,247.44886363636363,18.99999999998272,5.791199999994733,-0.25,37,-0.7
2022-12-28,HENDERSON,00H,SG,249.18068181818182,249.18428030303031,18.99999999998272,5.791199999994733,-0.25,43,2.8
2022-12-28,HENDERSON,00H,SG,247.44147727272727,247.44526515151514,19.99999999998181,6.0959999999944561,-0.25,37,-0.6
2022-12-28,HENDERSON,00H,SG,247.44924242424241,247.45378787878789,24.000000000128239,7.3152000000390878,-0.25,37,-0.8
2022-12-28,HENDERSON,00H,SG,249.175,249.17973484848486,24.999999999977263,7.61999999999307,-0.25,43,2.9
2022-12-28,HENDERSON,00H,SG,247.45378787878789,247.45871212121213,25.999999999976353,7.9247999999927927,-0.25,37,-0.9
2022-12-28,HENDERSON,00H,SG,247.45871212121213,247.46401515151516,27.999999999974534,8.5343999999922389,-0.25,37,-1
2022-12-28,HENDERSON,00H,SG,247.42803030303031,247.43371212121212,29.999999999972715,9.1439999999916832,-0.25,37,-0.3
2022-12-28,HENDERSON,00H,SG,247.4221590909091,247.42803030303031,30.999999999971806,9.4487999999914063,-0.25,37,-0.2
2022-12-28,HENDERSON,00H,SG,247.4125,247.4221590909091,51.000000000103682,15.544800000031604,-0.25,37,-0.1
2022-12-28,HENDERSON,00H,SG,249.1401515151515,249.15416666666667,74.000000000082764,22.555200000025227,-0.25,43,3.1
2022-12-28,HENDERSON,00H,SG,249.15416666666667,249.17348484848486,102.0000000000573,31.089600000017466,-0.25,43,3
2022-12-28,HENDERSON,00H,SG,247.46496212121212,247.51647727272729,272.00000000005275,82.905600000016079,-0.25,37,-1.1
2022-12-28,HENDERSON,00H,SG,247.34015151515152,247.4125,381.99999999995271,116.43359999998559,-0.25,37,0
2022-12-28,HENDERSON,00H,SG,248.1592803030303,248.15946969696969,0.99999999999909051,0.30479999999972279,-0.21,41,3
2022-12-28,HENDERSON,00H,SG,248.20473484848486,248.20492424242425,0.99999999999909051,0.30479999999972279,-0.21,40,3.1
2022-12-28,HENDERSON,00H,SG,248.20833333333334,248.20852272727274,0.99999999999909051,0.30479999999972279,-0.21,40,3.1
2022-12-28,HENDERSON,00H,SG,248.20643939393941,248.2066287878788,0.99999999999909051,0.30479999999972279,-0.21,40,3.1
2022-12-28,HENDERSON,00H,SG,248.19753787878787,248.19772727272726,0.99999999999909051,0.30479999999972279,-0.21,40,3.1
2022-12-28,HENDERSON,00H,SG,248.16287878787878,248.16306818181818,0.99999999999909051,0.30479999999972279,-0.21,41,3
2022-12-28,HENDERSON,00H,SG,248.2028409090909,248.20321969696968,1.999999999998181,0.60959999999944559,-0.21,40,3.1
2022-12-28,HENDERSON,00H,SG,248.1714015151515,248.17178030303029,1.999999999998181,0.60959999999944559,-0.21,41,3
2022-12-28,HENDERSON,00H,SG,248.18295454545455,248.18333333333334,1.999999999998181,0.60959999999944559,-0.21,40,3
2022-12-28,HENDERSON,00H,SG,248.19564393939393,248.19602272727272,1.999999999998181,0.60959999999944559,-0.21,40,3.1
2022-12-28,HENDERSON,00H,SG,248.16799242424241,248.1683712121212,1.999999999998181,0.60959999999944559,-0.21,41,3
2022-12-28,HENDERSON,00H,SG,248.16628787878787,248.16666666666666,1.999999999998181,0.60959999999944559,-0.21,41,3
2022-12-28,HENDERSON,00H,SG,248.175,248.17556818181819,2.9999999999972715,0.91439999999916843,-0.21,41,3
2022-12-28,HENDERSON,00H,SG,248.16969696969696,248.17026515151514,2.9999999999972715,0.91439999999916843,-0.21,41,3
2022-12-28,HENDERSON,00H,SG,248.18390151515152,248.1844696969697,2.9999999999972715,0.91439999999916843,-0.21,41,3.1
2022-12-28,HENDERSON,00H,SG,248.18333333333334,248.18390151515152,2.9999999999972715,0.91439999999916843,-0.21,40,3.1
2022-12-28,HENDERSON,00H,SG,248.17329545454547,248.17386363636365,2.9999999999972715,0.91439999999916843,-0.21,41,3
2022-12-28,HENDERSON,00H,SG,248.19924242424241,248.19981060606059,2.9999999999972715,0.91439999999916843,-0.21,40,3.1
2022-12-28,HENDERSON,00H,SG,248.19375,248.19431818181818,2.9999999999972715,0.91439999999916843,-0.21,40,3.1
2022-12-28,HENDERSON,00H,SG,248.18825757575758,248.18901515151515,3.999999999996362,1.2191999999988912,-0.21,40,3.1
2022-12-28,HENDERSON,00H,SG,248.1784090909091,248.17916666666667,3.999999999996362,1.2191999999988912,-0.21,41,3
2022-12-28,HENDERSON,00H,SG,248.20075757575756,248.20151515151514,3.999999999996362,1.2191999999988912,-0.21,40,3.1
2022-12-28,HENDERSON,00H,SG,248.17670454545456,248.17746212121213,3.999999999996362,1.2191999999988912,-0.21,41,3
2022-12-28,HENDERSON,00H,SG,248.18560606060606,248.18636363636364,3.999999999996362,1.2191999999988912,-0.21,41,3.1
2022-12-28,HENDERSON,00H,SG,248.18030303030304,248.18106060606061,3.999999999996362,1.2191999999988912,-0.21,41,3
2022-12-28,HENDERSON,00H,SG,248.19185606060606,248.19261363636363,3.999999999996362,1.2191999999988912,-0.21,40,3.1
2022-12-28,HENDERSON,00H,SG,248.19981060606059,248.20075757575756,4.9999999999954525,1.523999999998614,-0.21,41,3.1
2022-12-28,HENDERSON,00H,SG,248.18200757575758,248.18295454545455,4.9999999999954525,1.523999999998614,-0.21,41,3
2022-12-28,HENDERSON,00H,SG,248.18636363636364,248.18731060606061,4.9999999999954525,1.523999999998614,-0.21,40,3.1
2022-12-28,HENDERSON,00H,SG,248.17746212121213,248.1784090909091,4.9999999999954525,1.523999999998614,-0.21,40,3
2022-12-28,HENDERSON,00H,SG,248.18106060606061,248.18200757575758,4.9999999999954525,1.523999999998614,-0.21,40,3
2022-12-28,HENDERSON,00H,SG,248.18731060606061,248.18825757575758,4.9999999999954525,1.523999999998614,-0.21,41,3.1
2022-12-28,HENDERSON,00H,SG,248.18996212121212,248.19090909090909,4.9999999999954525,1.523999999998614,-0.21,40,3.1
2022-12-28,HENDERSON,00H,SG,248.18901515151515,248.18996212121212,4.9999999999954525,1.523999999998614,-0.21,41,3.1
2022-12-28,HENDERSON,00H,SG,248.19090909090909,248.19185606060606,4.9999999999954525,1.523999999998614,-0.21,41,3.1
2022-12-28,HENDERSON,00H,SG,248.17556818181819,248.17670454545456,5.999999999994543,1.8287999999983369,-0.21,40,3
2022-12-28,HENDERSON,00H,SG,248.17916666666667,248.18030303030304,5.999999999994543,1.8287999999983369,-0.21,40,3
2022-12-28,HENDERSON,00H,SG,248.17386363636365,248.175,5.999999999994543,1.8287999999983369,-0.21,40,3
2022-12-28,HENDERSON,00H,SG,248.19261363636363,248.19375,5.999999999994543,1.8287999999983369,-0.21,41,3.1
2022-12-28,HENDERSON,00H,SG,248.1844696969697,248.18560606060606,5.999999999994543,1.8287999999983369,-0.21,40,3.1
2022-12-28,HENDERSON,00H,SG,248.17026515151514,248.1714015151515,5.999999999994543,1.8287999999983369,-0.21,40,3
2022-12-28,HENDERSON,00H,SG,248.16666666666666,248.16799242424241,6.9999999999936335,2.1335999999980597,-0.21,40,3
2022-12-28,HENDERSON,00H,SG,248.20151515151514,248.2028409090909,6.9999999999936335,2.1335999999980597,-0.21,41,3.1
2022-12-28,HENDERSON,00H,SG,248.1683712121212,248.16969696969696,6.9999999999936335,2.1335999999980597,-0.21,40,3
2022-12-28,HENDERSON,00H,SG,248.19431818181818,248.19564393939393,6.9999999999936335,2.1335999999980597,-0.21,41,3.1
2022-12-28,HENDERSON,00H,SG,248.19772727272726,248.19924242424241,7.999999999992724,2.4383999999977823,-0.21,41,3.1
2022-12-28,HENDERSON,00H,SG,248.20492424242425,248.20643939393941,7.999999999992724,2.4383999999977823,-0.21,41,3.1
2022-12-28,HENDERSON,00H,SG,248.19602272727272,248.19753787878787,7.999999999992724,2.4383999999977823,-0.21,41,3.1
2022-12-28,HENDERSON,00H,SG,248.20321969696971,248.20473484848486,7.999999999992724,2.4383999999977823,-0.21,41,3.1
2022-12-28,HENDERSON,00H,SG,248.17178030303029,248.17329545454547,8.00000000014279,2.4384000000435226,-0.21,40,3
2022-12-28,HENDERSON,00H,SG,248.2066287878788,248.20833333333334,8.9999999999918145,2.743199999997505,-0.21,41,3.1
2022-12-28,HENDERSON,00H,SG,248.16306818181818,248.16628787878787,16.999999999984539,5.1815999999952878,-0.21,40,3
2022-12-28,HENDERSON,00H,SG,248.15946969696969,248.16287878787878,17.999999999983629,5.48639999999501,-0.21,40,3
2022-12-28,HENDERSON,00H,SG,248.15549242424242,248.1592803030303,19.99999999998181,6.0959999999944561,-0.21,40,3
2022-12-28,HENDERSON,00H,SG,248.20852272727274,248.22007575757576,60.999999999944521,18.59279999998309,-0.21,41,3.1
2022-12-28,HENDERSON,00H,SG,248.1401515151515,248.15549242424242,81.0000000000764,24.688800000023285,-0.21,40,3.1
2022-12-28,HENDERSON,00H,SG,248.79185606060605,248.79204545454544,0.99999999999909051,0.30479999999972279,-0.2,44,-2.6
2022-12-28,HENDERSON,00H,SG,248.79375,248.79393939393938,0.99999999999909051,0.30479999999972279,-0.2,44,-2.6
2022-12-28,HENDERSON,00H,SG,248.82954545454547,248.82973484848486,0.99999999999909051,0.30479999999972279,-0.2,43,-1.4
2022-12-28,HENDERSON,00H,SG,248.80397727272728,248.80416666666667,0.99999999999909051,0.30479999999972279,-0.2,43,-2.3
2022-12-28,HENDERSON,00H,SG,248.71363636363637,248.71382575757576,0.99999999999909051,0.30479999999972279,-0.2,43,-2.8
2022-12-28,HENDERSON,00H,SG,248.82102272727272,248.82121212121211,0.99999999999909051,0.30479999999972279,-0.2,43,-1.7
2022-12-28,HENDERSON,00H,SG,248.82083333333333,248.82102272727272,0.99999999999909051,0.30479999999972279,-0.2,43,-1.6
2022-12-28,HENDERSON,00H,SG,248.80151515151516,248.80170454545456,0.99999999999909051,0.30479999999972279,-0.2,43,-2.4
2022-12-28,HENDERSON,00H,SG,248.83522727272728,248.83541666666667,0.99999999999909051,0.30479999999972279,-0.2,43,-1.2
2022-12-28,HENDERSON,00H,SG,248.78238636363636,248.78257575757576,0.99999999999909051,0.30479999999972279,-0.2,43,-2.8
2022-12-28,HENDERSON,00H,SG,248.78920454545454,248.78939393939393,0.99999999999909051,0.30479999999972279,-0.2,43,-2.6
2022-12-28,HENDERSON,00H,SG,248.80700757575758,248.80719696969697,0.99999999999909051,0.30479999999972279,-0.2,43,-2.2
2022-12-28,HENDERSON,00H,SG,248.83503787878789,248.83522727272728,0.99999999999909051,0.30479999999972279,-0.2,43,-1.1
2022-12-28,HENDERSON,00H,SG,248.79393939393938,248.79412878787878,0.99999999999909051,0.30479999999972279,-0.2,43,-2.5
2022-12-28,HENDERSON,00H,SG,248.79810606060607,248.79829545454547,0.99999999999909051,0.30479999999972279,-0.2,43,-2.3
2022-12-28,HENDERSON,00H,SG,248.83693181818182,248.83712121212122,0.99999999999909051,0.30479999999972279,-0.2,43,-1
2022-12-28,HENDERSON,00H,SG,248.78295454545454,248.78314393939394,0.99999999999909051,0.30479999999972279,-0.2,43,-2.8
2022-12-28,HENDERSON,00H,SG,248.79943181818183,248.79962121212122,0.99999999999909051,0.30479999999972279,-0.2,43,-2.3
2022-12-28,HENDERSON,00H,SG,248.79412878787878,248.79431818181817,0.99999999999909051,0.30479999999972279,-0.2,43,-2.6
2022-12-28,HENDERSON,00H,SG,248.82935606060607,248.82954545454547,0.99999999999909051,0.30479999999972279,-0.2,43,-1.3
2022-12-28,HENDERSON,00H,SG,248.79526515151514,248.79545454545453,0.99999999999909051,0.30479999999972279,-0.2,44,-2.5
2022-12-28,HENDERSON,00H,SG,248.80378787878789,248.80397727272728,0.99999999999909051,0.30479999999972279,-0.2,43,-2.2
2022-12-28,HENDERSON,00H,SG,248.71344696969697,248.71363636363637,0.99999999999909051,0.30479999999972279,-0.2,43,-2.9
2022-12-28,HENDERSON,00H,SG,248.80681818181819,248.80700757575758,0.99999999999909051,0.30479999999972279,-0.2,43,-2.1
2022-12-28,HENDERSON,00H,SG,248.83200757575759,248.83238636363637,1.999999999998181,0.60959999999944559,-0.2,43,-1.2
2022-12-28,HENDERSON,00H,SG,248.83238636363637,248.83276515151516,1.999999999998181,0.60959999999944559,-0.2,43,-1.3
2022-12-28,HENDERSON,00H,SG,248.79015151515151,248.79053030303029,1.999999999998181,0.60959999999944559,-0.2,43,-2.6
2022-12-28,HENDERSON,00H,SG,248.78257575757576,248.78295454545454,1.999999999998181,0.60959999999944559,-0.2,43,-2.9
2022-12-28,HENDERSON,00H,SG,248.78390151515151,248.7842803030303,1.999999999998181,0.60959999999944559,-0.2,43,-2.9
2022-12-28,HENDERSON,00H,SG,248.79772727272729,248.79810606060607,1.999999999998181,0.60959999999944559,-0.2,43,-2.4
2022-12-28,HENDERSON,00H,SG,248.77045454545456,248.77083333333334,1.999999999998181,0.60959999999944559,-0.2,44,-3
2022-12-28,HENDERSON,00H,SG,248.77594696969697,248.77632575757576,1.999999999998181,0.60959999999944559,-0.2,44,-3
2022-12-28,HENDERSON,00H,SG,248.78314393939394,248.78352272727273,1.999999999998181,0.60959999999944559,-0.2,43,-2.9
2022-12-28,HENDERSON,00H,SG,248.77935606060606,248.77973484848485,1.999999999998181,0.60959999999944559,-0.2,44,-2.9
2022-12-28,HENDERSON,00H,SG,248.80113636363637,248.80151515151516,1.999999999998181,0.60959999999944559,-0.2,43,-2.3
2022-12-28,HENDERSON,00H,SG,248.78352272727273,248.78390151515151,1.999999999998181,0.60959999999944559,-0.2,43,-2.8
2022-12-28,HENDERSON,00H,SG,248.77878787878788,248.77935606060606,2.9999999999972715,0.91439999999916843,-0.2,43,-2.9
2022-12-28,HENDERSON,00H,SG,248.79053030303029,248.79109848484848,2.9999999999972715,0.91439999999916843,-0.2,43,-2.7
2022-12-28,HENDERSON,00H,SG,248.80170454545456,248.80227272727274,2.9999999999972715,0.91439999999916843,-0.2,43,-2.3
2022-12-28,HENDERSON,00H,SG,248.80056818181819,248.80113636363637,2.9999999999972715,0.91439999999916843,-0.2,44,-2.4
2022-12-28,HENDERSON,00H,SG,248.80303030303031,248.80378787878789,3.999999999996362,1.2191999999988912,-0.2,43,-2.3
2022-12-28,HENDERSON,00H,SG,248.78939393939393,248.79015151515151,3.999999999996362,1.2191999999988912,-0.2,43,-2.7
2022-12-28,HENDERSON,00H,SG,248.80227272727274,248.80303030303031,3.999999999996362,1.2191999999988912,-0.2,44,-2.3
2022-12-28,HENDERSON,00H,SG,248.79109848484848,248.79185606060605,3.999999999996362,1.2191999999988912,-0.2,43,-2.6
2022-12-28,HENDERSON,00H,SG,248.83712121212122,248.83806818181819,4.9999999999954525,1.523999999998614,-0.2,43,-1.1
2022-12-28,HENDERSON,00H,SG,248.79431818181817,248.79526515151514,4.9999999999954525,1.523999999998614,-0.2,43,-2.5
2022-12-28,HENDERSON,00H,SG,248.79962121212122,248.80056818181819,4.9999999999954525,1.523999999998614,-0.2,43,-2.4
2022-12-28,HENDERSON,00H,SG,248.79829545454547,248.79943181818183,5.999999999994543,1.8287999999983369,-0.2,43,-2.4
2022-12-28,HENDERSON,00H,SG,248.78768939393939,248.78920454545454,7.999999999992724,2.4383999999977823,-0.2,43,-2.7
2022-12-28,HENDERSON,00H,SG,248.83541666666667,248.83693181818182,7.999999999992724,2.4383999999977823,-0.2,43,-1.1
2022-12-28,HENDERSON,00H,SG,248.79204545454544,248.79375,8.9999999999918145,2.743199999997505,-0.2,43,-2.6
2022-12-28,HENDERSON,00H,SG,248.83806818181819,248.84015151515152,10.999999999989996,3.3527999999969507,-0.2,43,-1
2022-12-28,HENDERSON,00H,SG,248.82424242424241,248.82632575757575,10.999999999989996,3.3527999999969507,-0.2,43,-1.5
2022-12-28,HENDERSON,00H,SG,248.81875,248.82083333333333,10.999999999989996,3.3527999999969507,-0.2,43,-1.7
2022-12-28,HENDERSON,00H,SG,248.82973484848486,248.83200757575759,11.999999999989086,3.6575999999966737,-0.2,43,-1.3
2022-12-28,HENDERSON,00H,SG,248.83276515151516,248.83503787878789,11.999999999989086,3.6575999999966737,-0.2,43,-1.2
2022-12-28,HENDERSON,00H,SG,248.79545454545453,248.79772727272729,12.000000000139153,3.657600000042414,-0.2,43,-2.5
2022-12-28,HENDERSON,00H,SG,248.77632575757576,248.77878787878788,12.999999999988177,3.9623999999963964,-0.2,43,-3
2022-12-28,HENDERSON,00H,SG,248.81003787878788,248.8125,12.999999999988177,3.9623999999963964,-0.2,43,-2
2022-12-28,HENDERSON,00H,SG,248.77973484848485,248.78238636363636,13.999999999987267,4.2671999999961194,-0.2,43,-2.9
2022-12-28,HENDERSON,00H,SG,248.80416666666667,248.80681818181819,13.999999999987267,4.2671999999961194,-0.2,43,-2.2
2022-12-28,HENDERSON,00H,SG,248.80719696969697,248.81003787878788,14.999999999986358,4.5719999999958416,-0.2,43,-2.1
2022-12-28,HENDERSON,00H,SG,248.81571969696969,248.81875,15.999999999985448,4.8767999999955647,-0.2,43,-1.8
2022-12-28,HENDERSON,00H,SG,248.82121212121211,248.82424242424241,15.999999999985448,4.8767999999955647,-0.2,43,-1.6
2022-12-28,HENDERSON,00H,SG,248.82632575757575,248.82935606060607,16.000000000135515,4.876800000041305,-0.2,43,-1.4
2022-12-28,HENDERSON,00H,SG,248.8125,248.81571969696969,16.999999999984539,5.1815999999952878,-0.2,43,-1.9
2022-12-28,HENDERSON,00H,SG,248.7842803030303,248.78768939393939,17.999999999983629,5.48639999999501,-0.2,43,-2.8
2022-12-28,HENDERSON,00H,SG,248.71003787878789,248.71344696969697,17.999999999983629,5.48639999999501,-0.2,43,-2.8
2022-12-28,HENDERSON,00H,SG,248.77083333333334,248.77594696969697,26.999999999975444,8.2295999999925158,-0.2,43,-3
2022-12-28,HENDERSON,00H,SG,248.71382575757576,248.725,58.99999999994634,17.983199999983643,-0.2,43,-2.9
2022-12-28,HENDERSON,00H,SG,248.725,248.77045454545456,240.00000000008185,73.152000000024955,-0.2,43,-3
2022-12-28,HENDERSON,00H,SG,252.35454545454544,252.35473484848484,0.99999999999909051,0.30479999999972279,-0.14,45,0.5
2022-12-28,HENDERSON,00H,SG,252.35549242424241,252.35568181818181,0.99999999999909051,0.30479999999972279,-0.14,45,0.5
2022-12-28,HENDERSON,00H,SG,252.34375,252.34393939393939,0.99999999999909051,0.30479999999972279,-0.14,45,0.8
2022-12-28,HENDERSON,00H,SG,252.11666666666667,252.11685606060607,0.99999999999909051,0.30479999999972279,-0.14,45,0.1
2022-12-28,HENDERSON,00H,SG,252.34772727272727,252.34791666666666,0.99999999999909051,0.30479999999972279,-0.14,45,0.6
2022-12-28,HENDERSON,00H,SG,252.35435606060605,252.35454545454544,0.99999999999909051,0.30479999999972279,-0.14,45,0.4
2022-12-28,HENDERSON,00H,SG,252.35189393939393,252.35208333333333,0.99999999999909051,0.30479999999972279,-0.14,45,0.6
2022-12-28,HENDERSON,00H,SG,252.34848484848484,252.34867424242424,0.99999999999909051,0.30479999999972279,-0.14,45,0.6
2022-12-28,HENDERSON,00H,SG,252.3558712121212,252.35606060606059,0.99999999999909051,0.30479999999972279,-0.14,45,0.5
2022-12-28,HENDERSON,00H,SG,252.3596590909091,252.3598484848485,0.99999999999909051,0.30479999999972279,-0.14,45,0.4
2022-12-28,HENDERSON,00H,SG,252.37443181818182,252.37462121212121,0.99999999999909051,0.30479999999972279,-0.14,45,0
2022-12-28,HENDERSON,00H,SG,252.11534090909092,252.11553030303031,0.99999999999909051,0.30479999999972279,-0.14,44,0.1
2022-12-28,HENDERSON,00H,SG,252.35568181818181,252.3558712121212,0.99999999999909051,0.30479999999972279,-0.14,45,0.4
2022-12-28,HENDERSON,00H,SG,252.34734848484848,252.34753787878788,0.99999999999909051,0.30479999999972279,-0.14,45,0.6
2022-12-28,HENDERSON,00H,SG,252.11382575757577,252.11401515151516,0.99999999999909051,0.30479999999972279,-0.14,44,0.1
2022-12-28,HENDERSON,00H,SG,252.34867424242424,252.34886363636363,0.99999999999909051,0.30479999999972279,-0.14,45,0.7
2022-12-28,HENDERSON,00H,SG,252.34753787878788,252.34772727272727,0.99999999999909051,0.30479999999972279,-0.14,45,0.7
2022-12-28,HENDERSON,00H,SG,252.36799242424243,252.36818181818182,0.99999999999909051,0.30479999999972279,-0.14,45,0.2
2022-12-28,HENDERSON,00H,SG,252.35151515151514,252.35170454545454,0.99999999999909051,0.30479999999972279,-0.14,45,0.6
2022-12-28,HENDERSON,00H,SG,252.34015151515152,252.34034090909091,0.99999999999909051,0.30479999999972279,-0.14,45,0.8
2022-12-28,HENDERSON,00H,SG,252.34034090909091,252.34053030303031,0.99999999999909051,0.30479999999972279,-0.14,45,0.9
2022-12-28,HENDERSON,00H,SG,252.35170454545454,252.35189393939393,0.99999999999909051,0.30479999999972279,-0.14,45,0.5
2022-12-28,HENDERSON,00H,SG,252.36325757575759,252.36344696969698,0.99999999999909051,0.30479999999972279,-0.14,45,0.3
2022-12-28,HENDERSON,00H,SG,252.35871212121211,252.3589015151515,0.99999999999909051,0.30479999999972279,-0.14,45,0.4
2022-12-28,HENDERSON,00H,SG,252.37367424242424,252.37386363636364,0.99999999999909051,0.30479999999972279,-0.14,46,0.1
2022-12-28,HENDERSON,00H,SG,252.11969696969697,252.12007575757576,1.999999999998181,0.60959999999944559,-0.14,45,0.1
2022-12-28,HENDERSON,00H,SG,252.34696969696969,252.34734848484848,1.999999999998181,0.60959999999944559,-0.14,45,0.7
2022-12-28,HENDERSON,00H,SG,252.375,252.37537878787879,1.999999999998181,0.60959999999944559,-0.14,45,0
2022-12-28,HENDERSON,00H,SG,252.37973484848484,252.38011363636363,1.999999999998181,0.60959999999944559,-0.14,45,0
2022-12-28,HENDERSON,00H,SG,252.11628787878789,252.11666666666667,1.999999999998181,0.60959999999944559,-0.14,45,0
2022-12-28,HENDERSON,00H,SG,252.37462121212121,252.375,1.999999999998181,0.60959999999944559,-0.14,45,0.1
2022-12-28,HENDERSON,00H,SG,252.10189393939393,252.10227272727272,1.999999999998181,0.60959999999944559,-0.14,45,0
2022-12-28,HENDERSON,00H,SG,252.34659090909091,252.34696969696969,1.999999999998181,0.60959999999944559,-0.14,45,0.6
2022-12-28,HENDERSON,00H,SG,252.1089015151515,252.10946969696968,2.9999999999972715,0.91439999999916843,-0.14,45,0
2022-12-28,HENDERSON,00H,SG,252.37386363636364,252.37443181818182,2.9999999999972715,0.91439999999916843,-0.14,45,0.1
2022-12-28,HENDERSON,00H,SG,252.34791666666666,252.34848484848484,2.9999999999972715,0.91439999999916843,-0.14,45,0.7
2022-12-28,HENDERSON,00H,SG,252.11268939393941,252.11325757575759,2.9999999999972715,0.91439999999916843,-0.14,45,0
2022-12-28,HENDERSON,00H,SG,252.37537878787879,252.37594696969697,2.9999999999972715,0.91439999999916843,-0.14,46,0
2022-12-28,HENDERSON,00H,SG,252.11325757575759,252.11382575757577,2.9999999999972715,0.91439999999916843,-0.14,44,0
2022-12-28,HENDERSON,00H,SG,252.36268939393941,252.36325757575759,2.9999999999972715,0.91439999999916843,-0.14,45,0.2
2022-12-28,HENDERSON,00H,SG,252.37897727272727,252.37973484848484,3.999999999996362,1.2191999999988912,-0.14,46,0
2022-12-28,HENDERSON,00H,SG,252.37708333333333,252.37784090909091,3.999999999996362,1.2191999999988912,-0.14,46,0
2022-12-28,HENDERSON,00H,SG,252.35795454545453,252.35871212121211,3.999999999996362,1.2191999999988912,-0.14,45,0.3
2022-12-28,HENDERSON,00H,SG,252.11553030303031,252.11628787878789,3.999999999996362,1.2191999999988912,-0.14,44,0
2022-12-28,HENDERSON,00H,SG,252.34299242424242,252.34375,3.999999999996362,1.2191999999988912,-0.14,45,0.7
2022-12-28,HENDERSON,00H,SG,252.35473484848484,252.35549242424241,3.999999999996362,1.2191999999988912,-0.14,45,0.4
2022-12-28,HENDERSON,00H,SG,252.11799242424243,252.11875,3.999999999996362,1.2191999999988912,-0.14,45,0.1
2022-12-28,HENDERSON,00H,SG,252.3589015151515,252.3596590909091,4.0000000001464286,1.2192000000446315,-0.14,45,0.3
2022-12-28,HENDERSON,00H,SG,252.11174242424244,252.11268939393941,4.9999999999954525,1.523999999998614,-0.14,44,0
2022-12-28,HENDERSON,00H,SG,252.11079545454547,252.11174242424244,4.9999999999954525,1.523999999998614,-0.14,45,0
2022-12-28,HENDERSON,00H,SG,252.11875,252.11969696969697,4.9999999999954525,1.523999999998614,-0.14,44,0.1
2022-12-28,HENDERSON,00H,SG,252.3780303030303,252.37897727272727,4.9999999999954525,1.523999999998614,-0.14,45,0
2022-12-28,HENDERSON,00H,SG,252.35037878787878,252.35151515151514,5.999999999994543,1.8287999999983369,-0.14,45,0.5
2022-12-28,HENDERSON,00H,SG,252.11685606060607,252.11799242424243,5.999999999994543,1.8287999999983369,-0.14,44,0.1
2022-12-28,HENDERSON,00H,SG,252.37594696969697,252.37708333333333,5.999999999994543,1.8287999999983369,-0.14,45,0
2022-12-28,HENDERSON,00H,SG,252.36666666666667,252.36799242424243,6.9999999999936335,2.1335999999980597,-0.14,45,0.1
2022-12-28,HENDERSON,00H,SG,252.11401515151516,252.11534090909092,6.9999999999936335,2.1335999999980597,-0.14,44,0
2022-12-28,HENDERSON,00H,SG,252.10946969696971,252.11079545454547,6.9999999999936335,2.1335999999980597,-0.14,44,0
2022-12-28,HENDERSON,00H,SG,252.34886363636363,252.35037878787878,7.999999999992724,2.4383999999977823,-0.14,45,0.6
2022-12-28,HENDERSON,00H,SG,252.35606060606059,252.35795454545453,9.9999999999909051,3.047999999997228,-0.14,45,0.4
2022-12-28,HENDERSON,00H,SG,252.35208333333333,252.35416666666666,10.999999999989996,3.3527999999969507,-0.14,45,0.5
2022-12-28,HENDERSON,00H,SG,252.34053030303031,252.34299242424242,12.999999999988177,3.9623999999963964,-0.14,45,0.8
2022-12-28,HENDERSON,00H,SG,252.34393939393939,252.34659090909091,13.999999999987267,4.2671999999961194,-0.14,45,0.7
2022-12-28,HENDERSON,00H,SG,252.3598484848485,252.36268939393941,14.999999999986358,4.5719999999958416,-0.14,45,0.3
2022-12-28,HENDERSON,00H,SG,252.36344696969698,252.36666666666667,16.999999999984539,5.1815999999952878,-0.14,45,0.2
2022-12-28,HENDERSON,00H,SG,252.36818181818182,252.37367424242424,28.999999999973625,8.8391999999919619,-0.14,45,0.1
2022-12-28,HENDERSON,00H,SG,252.10227272727272,252.1089015151515,34.999999999968168,10.667999999990299,-0.14,44,0
2022-12-28,HENDERSON,00H,SG,252.08011363636365,252.10189393939393,114.99999999989541,35.051999999968125,-0.14,44,0
2022-12-28,HENDERSON,00H,SG,252.97007575757576,253,158.00000000000637,48.15840000000194,-0.13,47,0
2022-12-28,HENDERSON,00H,SG,250.32178030303029,250.32196969696969,0.99999999999909051,0.30479999999972279,-0.12,41,-1.4
2022-12-28,HENDERSON,00H,SG,250.31306818181818,250.31325757575758,0.99999999999909051,0.30479999999972279,-0.12,41,-1
2022-12-28,HENDERSON,00H,SG,250.32329545454544,250.32348484848484,0.99999999999909051,0.30479999999972279,-0.12,41,-1.6
2022-12-28,HENDERSON,00H,SG,250.34715909090909,250.34734848484848,0.99999999999909051,0.30479999999972279,-0.12,41,-3
2022-12-28,HENDERSON,00H,SG,250.34886363636363,250.34905303030303,0.99999999999909051,0.30479999999972279,-0.12,41,-3
2022-12-28,HENDERSON,00H,SG,250.31477272727273,250.31496212121212,0.99999999999909051,0.30479999999972279,-0.12,41,-1
